zip,campaign_id,name,is_active,state,state_id,cd,STUSAB,race,voter_person,volunteer_person
16301,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16313,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16314,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16314,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16316,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16317,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16317,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16323,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16327,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16328,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16335,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16341,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16342,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16342,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16343,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16344,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16345,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16346,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16347,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16350,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16351,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16353,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16354,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16354,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16360,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16362,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16362,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16365,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16371,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16372,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16373,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16373,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16374,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16401,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16402,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16403,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16403,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16404,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16405,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16406,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16407,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16407,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16410,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16410,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16412,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16412,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16415,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16415,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16417,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16417,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16422,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16423,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16424,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16426,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16427,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16428,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16428,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16433,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16434,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16434,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16435,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16438,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16438,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16440,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16441,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16441,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16442,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16444,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16501,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16502,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16503,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16504,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16504,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16505,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16506,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,0.0,1.0
16506,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,0.0,1.0
16507,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16508,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16509,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16509,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16510,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16510,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16511,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16511,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16546,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16563,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16601,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16602,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16611,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16613,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16617,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16619,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16620,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16621,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16623,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16624,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16625,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16627,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16627,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16630,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16633,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16634,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16635,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16637,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16639,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16639,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16641,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16645,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16646,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16646,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16648,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16650,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16651,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16652,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16656,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16657,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16657,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16661,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16662,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16665,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16666,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16667,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16668,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16669,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16671,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16673,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16677,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16678,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16679,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16682,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16686,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16686,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16692,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16693,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16695,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16701,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16720,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16730,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16731,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16733,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16734,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16735,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16738,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16740,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16743,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16744,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16746,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16748,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16749,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16801,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16802,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16803,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16820,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16821,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16822,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16823,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16825,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16826,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16827,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16828,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16829,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16830,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16832,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16833,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16835,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16838,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16839,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16840,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16841,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,1.0,0.0
16843,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16844,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16845,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,0.0,1.0
16847,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16848,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16851,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16852,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16853,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16854,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16858,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16859,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16865,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16866,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16868,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16870,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,0.0,1.0
16872,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16874,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16875,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16876,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16878,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16881,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16882,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16901,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16901,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16911,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16912,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16915,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16920,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16922,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16928,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16928,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16929,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16930,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16933,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16936,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16946,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16947,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16948,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16950,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
16950,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17002,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17002,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17003,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17004,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17005,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17006,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17007,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17009,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17010,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17011,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17013,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17015,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17015,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17016,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17017,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17018,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17019,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17019,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17020,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17020,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17021,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17021,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17022,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17022,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17023,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17025,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17026,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17027,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17028,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17029,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17030,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17032,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17033,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17034,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17035,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17036,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17036,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17038,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17040,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17040,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17042,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17042,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17043,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,1.0,0.0
17044,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,1.0,0.0
17045,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17046,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17046,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17048,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17049,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17050,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17050,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17051,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17052,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17052,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17053,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17053,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17055,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,1.0,0.0
17055,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,1.0,0.0
17056,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17057,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,1.0,0.0
17057,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,1.0,0.0
17058,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17059,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17060,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17061,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17062,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17063,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17064,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17064,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17065,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17066,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17066,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17067,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17067,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17068,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17068,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17069,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17070,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17072,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17073,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17073,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17074,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17074,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17075,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17078,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17080,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17081,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17082,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17083,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17084,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17086,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17087,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17087,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17088,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17093,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17094,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17097,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17098,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17099,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17101,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,2.0,0.0
17102,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,8.0,0.0
17103,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,0.0,1.0
17103,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,0.0,1.0
17104,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17104,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,,
17109,140,SEIU Health Care Pennsylvania,1,Pennsylvania,42,,PA,Statewide,1.0,0.0
