volunteer_zip_code,voter_zip_code,messaged,not_messaged,all
52001,28174,0,2,2
52001,58103,0,1,1
52002,50010,0,2,2
52002,50158,0,1,1
52002,50265,0,4,4
52040,52001,0,20,20
52040,52002,0,10,10
52040,52003,0,5,5
52040,52039,0,5,5
52040,52040,0,5,5
52040,52045,0,5,5
52040,52068,0,5,5
52040,52073,0,5,5
52040,55305,0,5,5
52041,50703,0,1,1
52246,23832,0,2,2
52246,52241,0,1,1
52246,56374,0,3,3
52402,20015,0,1,1
52402,27603,0,1,1
52402,28607,0,1,1
52402,50325,0,1,1
52402,52240,0,3,3
52402,52336,0,2,2
52402,52401,0,2,2
52402,52402,0,5,5
52402,52403,0,2,2
52402,52404,0,2,2
52402,52405,0,4,4
52402,52410,0,2,2
52402,52501,0,1,1
52402,56470,0,5,5
52402,66216,0,1,1
52402,92626,0,1,1
52403,06485,0,1,1
52403,06790,0,1,1
52403,06851,0,1,1
52403,06854,0,3,3
52403,06855,0,2,2
52403,06877,0,2,2
52403,06880,0,1,1
52403,06902,0,2,2
52403,06907,0,1,1
52403,37075,0,2,2
52403,38462,0,2,2
52403,43220,0,2,2
52403,45236,0,2,2
52403,48230,0,2,2
52403,60093,0,2,2
52403,66208,0,2,2
52403,75023,0,2,2
52405,28205,0,1,1
52405,50131,0,4,4
52405,50309,0,4,4
52405,50312,0,4,4
52405,50313,0,12,12
52405,50319,0,4,4
52405,50613,0,1,1
52405,50614,0,4,4
52405,52004,0,1,1
52405,52333,0,2,2
52405,52352,0,2,2
52405,52402,0,1,1
52405,52404,0,4,4
52405,52405,0,2,2
52405,60142,0,4,4
52405,60618,0,2,2
52405,60640,0,2,2
52405,85255,0,1,1
52405,91786,0,2,2
52405,93720,0,1,1
52405,96007,0,1,1
52641,60084,0,1,1
52644,50313,0,1,1
53012,53012,0,1,1
53012,53024,0,1,1
53045,46227,0,1,1
53045,53224,0,1,1
53045,53703,0,1,1
53222,53029,0,1,1
53222,53149,0,1,1
53222,53185,0,1,1
53222,53188,0,1,1
53222,53222,0,1,1
53222,60115,0,1,1
53222,61822,0,1,1
53222,94114,0,2,2
53222,94941,0,1,1
54303,54311,0,1,1
54303,54555,0,1,1
54407,53714,0,1,1
54407,54015,0,1,1
54407,54406,0,1,1
54407,54481,0,1,1
54407,54981,0,1,1
54407,60625,0,1,1
54601,10034,0,2,2
54601,54601,0,6,6
54601,55107,0,2,2
54601,55116,0,2,2
54601,55414,0,2,2
54603,54601,0,1,1
54982,57262,0,1,1
54982,61520,0,2,2
54982,61701,0,1,1
55008,55008,0,2,2
55008,55014,0,2,2
55008,55025,0,1,1
55008,55038,0,1,1
55008,55040,0,1,1
55008,55069,0,1,1
55008,55075,0,1,1
55008,55077,0,1,1
55008,55092,0,1,1
55008,55101,0,1,1
55008,55107,0,1,1
55008,55114,0,1,1
55008,55122,0,1,1
55008,55125,0,1,1
55008,55304,0,2,2
55008,55405,0,1,1
55008,55408,0,1,1
55008,55412,0,1,1
55008,55418,0,1,1
55008,55421,0,1,1
55008,55432,0,1,1
55008,55444,0,1,1
55008,55448,0,2,2
55008,55449,0,1,1
55008,56468,0,1,1
55008,97478,0,1,1
55009,55009,0,1,1
55014,55021,0,1,1
55014,55075,0,3,3
55014,55103,0,1,1
55014,55127,0,1,1
55014,55431,0,1,1
55014,55767,0,2,2
55014,56082,0,1,1
55016,03106,0,1,1
55016,55016,0,1,1
55016,55121,0,1,1
55016,55122,0,1,1
55021,55912,0,1,1
55024,55019,0,6,6
55024,55024,0,12,12
55024,55044,0,2,2
55024,55406,0,6,6
55024,58072,0,2,2
55040,55006,0,1,1
55040,55025,0,1,1
55040,55033,0,1,1
55040,55056,0,1,1
55040,55073,0,1,1
55040,55074,0,1,1
55040,55109,0,1,1
55040,55110,0,1,1
55040,55125,0,1,1
55040,55126,0,1,1
55040,56342,0,1,1
55044,34207,0,1,1
55044,54801,0,1,1
55044,55024,0,2,2
55044,55044,0,6,6
55044,55101,0,1,1
55044,55102,0,1,1
55044,55104,0,1,1
55044,55118,0,1,1
55044,55121,0,1,1
55044,55122,0,1,1
55044,55123,0,2,2
55044,55124,0,2,2
55044,55306,0,1,1
55044,55330,0,1,1
55044,55337,0,1,1
55044,55372,0,1,1
55044,55378,0,3,3
55044,55418,0,1,1
55044,55802,0,1,1
55044,55904,0,1,1
55044,55920,0,1,1
55044,56329,0,1,1
55044,56431,0,1,1
55044,85326,0,2,2
55056,55008,0,4,4
55056,55032,0,2,2
55056,55056,0,43,43
55056,55063,0,3,3
55056,55102,0,2,2
55056,55107,0,1,1
55056,56001,0,2,2
55057,55019,0,1,1
55057,55024,0,1,1
55057,55054,0,3,3
55057,55057,0,21,21
55057,55060,0,3,3
55057,55082,0,4,4
55057,55113,0,3,3
55057,55306,0,3,3
55057,55321,0,1,1
55057,55403,0,7,7
55057,56655,0,3,3
55057,60077,0,3,3
55057,67846,0,1,1
55057,92374,0,1,1
55057,97202,0,3,3
55057,97217,0,3,3
55060,23601,0,3,3
55060,55021,0,16,16
55060,55057,0,2,2
55060,55060,1,87,88
55060,55102,0,4,4
55060,55105,0,4,4
55060,55423,1,4,5
55060,55443,0,4,4
55060,55924,0,4,4
55060,56093,0,16,16
55060,56096,0,4,4
55075,06437,0,1,1
55075,20003,0,1,1
55075,20017,0,1,1
55075,20020,0,1,1
55075,43206,0,1,1
55075,53713,0,1,1
55075,54893,0,1,1
55075,55068,0,1,1
55075,55076,0,1,1
55075,55104,0,1,1
55075,55109,0,1,1
55075,55122,0,1,1
55075,55155,0,1,1
55075,55437,0,1,1
55075,57734,0,1,1
55075,58102,0,1,1
55075,58504,0,1,1
55075,63119,0,1,1
55075,63126,0,1,1
55075,63141,0,1,1
55075,65109,0,1,1
55075,65110,0,1,1
55075,65620,0,1,1
55075,66044,0,1,1
55075,66210,0,1,1
55075,73118,0,1,1
55075,78239,0,1,1
55075,94606,0,1,1
55076,55003,0,4,4
55076,55033,0,4,4
55076,55038,0,4,4
55076,55042,0,4,4
55076,55076,0,8,8
55076,55101,0,4,4
55076,55102,0,2,2
55076,55112,0,4,4
55076,55113,0,4,4
55076,55123,0,9,9
55076,55155,0,9,9
55076,55356,0,1,1
55076,55372,0,4,4
55076,55401,0,2,2
55076,55407,0,4,4
55076,55415,0,8,8
55076,55416,0,2,2
55076,55420,0,4,4
55076,55421,0,4,4
55076,55432,0,4,4
55076,55443,0,1,1
55076,55487,0,20,20
55076,56007,0,4,4
55076,59353,0,1,1
55076,92507,0,1,1
55079,53511,0,1,1
55089,35802,0,2,2
55089,37411,0,2,2
55092,53705,0,1,1
55092,55014,0,1,1
55092,55092,0,1,1
55092,55434,0,1,1
55101,55011,0,1,1
55101,55102,0,1,1
55101,55106,0,1,1
55102,02113,0,3,3
55102,20815,0,3,3
55102,48823,0,3,3
55102,53217,0,3,3
55102,55016,1,8,9
55102,55021,0,3,3
55102,55056,0,3,3
55102,55075,0,12,12
55102,55076,0,3,3
55102,55101,0,6,6
55102,55102,2,22,24
55102,55103,0,18,18
55102,55104,1,17,18
55102,55105,1,8,9
55102,55106,0,9,9
55102,55108,1,5,6
55102,55109,0,6,6
55102,55114,0,9,9
55102,55117,1,8,9
55102,55121,0,3,3
55102,55122,0,4,4
55102,55130,0,6,6
55102,55155,1,6,7
55102,55303,1,2,3
55102,55305,0,3,3
55102,55306,1,2,3
55102,55331,0,3,3
55102,55343,0,3,3
55102,55345,0,3,3
55102,55401,0,12,12
55102,55402,0,3,3
55102,55403,0,6,6
55102,55404,1,5,6
55102,55406,1,14,15
55102,55407,0,3,3
55102,55408,0,6,6
55102,55411,0,6,6
55102,55413,0,3,3
55102,55414,2,16,18
55102,55415,0,3,3
55102,55417,0,6,6
55102,55418,0,12,12
55102,55419,1,2,3
55102,55428,0,1,1
55102,55431,0,3,3
55102,55434,0,3,3
55102,55439,1,2,3
55102,55455,0,3,3
55102,55802,1,2,3
55102,55805,1,5,6
55102,55806,1,5,6
55102,55904,1,2,3
55102,55964,0,3,3
55102,56256,0,3,3
55102,56379,1,2,3
55102,56441,0,1,1
55102,58102,0,1,1
55102,60201,0,3,3
55102,60657,0,3,3
55102,60901,0,3,3
55102,85040,0,3,3
55104,02140,0,3,3
55104,20002,0,1,1
55104,52240,0,1,1
55104,53703,0,1,1
55104,55102,0,2,2
55104,55103,0,1,1
55104,55104,0,4,4
55104,55105,0,8,8
55104,55112,0,1,1
55104,55113,0,1,1
55104,55114,0,1,1
55104,55126,0,1,1
55104,55155,0,46,46
55104,55337,0,1,1
55104,55369,0,2,2
55104,55402,0,1,1
55104,55407,0,3,3
55104,55409,0,1,1
55104,55411,0,1,1
55104,55413,0,2,2
55104,55417,0,1,1
55104,55418,0,1,1
55104,55419,0,1,1
55104,55423,0,1,1
55104,55434,0,1,1
55104,55435,0,1,1
55104,55956,0,1,1
55104,56031,0,1,1
55104,56058,0,1,1
55104,56560,0,1,1
55104,58103,0,1,1
55104,60067,0,1,1
55104,98816,0,3,3
55105,00036,0,2,2
55105,00052,0,1,1
55105,00081,0,2,2
55105,18020,0,6,6
55105,20036,0,2,2
55105,20852,0,5,5
55105,45840,0,2,2
55105,53718,0,5,5
55105,53959,0,6,6
55105,54402,0,5,5
55105,55015,0,5,5
55105,55057,0,1,1
55105,55074,0,6,6
55105,55082,0,5,5
55105,55101,0,14,14
55105,55102,0,27,27
55105,55103,0,2,2
55105,55104,0,46,46
55105,55105,0,71,71
55105,55107,0,6,6
55105,55108,0,6,6
55105,55110,0,6,6
55105,55114,0,4,4
55105,55116,0,6,6
55105,55117,0,5,5
55105,55118,0,11,11
55105,55121,0,6,6
55105,55123,0,15,15
55105,55126,0,1,1
55105,55129,0,8,8
55105,55155,0,2,2
55105,55301,0,2,2
55105,55305,0,4,4
55105,55306,0,2,2
55105,55311,0,8,8
55105,55331,0,8,8
55105,55344,0,6,6
55105,55345,0,8,8
55105,55347,0,5,5
55105,55356,0,5,5
55105,55369,0,5,5
55105,55401,0,10,10
55105,55402,0,11,11
55105,55403,0,3,3
55105,55404,0,2,2
55105,55405,0,6,6
55105,55406,0,16,16
55105,55407,0,28,28
55105,55408,0,9,9
55105,55409,0,12,12
55105,55410,0,4,4
55105,55411,0,1,1
55105,55412,0,1,1
55105,55413,0,2,2
55105,55414,0,18,18
55105,55415,0,2,2
55105,55416,0,6,6
55105,55417,0,3,3
55105,55418,0,2,2
55105,55419,0,3,3
55105,55422,0,16,16
55105,55423,0,2,2
55105,55424,0,2,2
55105,55426,0,8,8
55105,55427,0,7,7
55105,55429,0,2,2
55105,55431,0,2,2
55105,55434,0,2,2
55105,55443,0,7,7
55105,55446,0,2,2
55105,55447,0,2,2
55105,55455,0,5,5
55105,55487,0,1,1
55105,55734,0,2,2
55105,55746,0,2,2
55105,55802,0,2,2
55105,55805,0,1,1
55105,55807,0,2,2
55105,55812,0,2,2
55105,56082,1,5,6
55105,56156,0,2,2
55105,56241,0,2,2
55105,56258,0,6,6
55105,56267,0,1,1
55105,56318,0,6,6
55105,56455,0,1,1
55105,56484,0,6,6
55105,56560,0,1,1
55105,56567,0,2,2
55105,60090,0,5,5
55105,60614,0,1,1
55105,60647,0,5,5
55105,63130,0,1,1
55105,64628,0,5,5
55105,66205,0,1,1
55105,68506,0,1,1
55105,75007,0,5,5
55105,75206,0,6,6
55105,80202,0,5,5
55105,80504,0,5,5
55105,85209,0,2,2
55105,92024,0,5,5
55105,94022,0,5,5
55105,94109,0,6,6
55105,95465,0,6,6
55106,40356,0,2,2
55106,53098,0,2,2
55106,53186,0,2,2
55106,53209,0,2,2
55106,53222,0,6,6
55106,54230,0,2,2
55106,55316,0,2,2
55106,55404,0,4,4
55106,55409,0,4,4
55106,55422,0,4,4
55106,56301,0,4,4
55106,95628,0,2,2
55106,95662,0,2,2
55106,98070,0,2,2
55107,55008,0,5,5
55107,55075,0,5,5
55107,55101,0,4,4
55107,55102,0,47,47
55107,55103,0,8,8
55107,55104,0,49,49
55107,55105,0,79,79
55107,55106,0,5,5
55107,55107,0,36,36
55107,55108,0,33,33
55107,55112,0,2,2
55107,55113,0,7,7
55107,55114,0,10,10
55107,55116,0,40,40
55107,55118,0,7,7
55107,55119,0,5,5
55107,55125,0,5,5
55107,55126,0,5,5
55107,55344,0,5,5
55107,55372,0,2,2
55107,55391,0,5,5
55107,55406,0,20,20
55107,55408,0,2,2
55107,55409,0,5,5
55107,55410,0,2,2
55107,55413,0,2,2
55107,55414,0,5,5
55107,55416,0,2,2
55107,55417,0,10,10
55107,55418,0,2,2
55107,55419,0,2,2
55107,55424,0,2,2
55107,55426,0,2,2
55107,55431,0,10,10
55107,55449,0,5,5
55107,59824,0,2,2
55107,60046,0,2,2
55107,63110,0,5,5
55107,80904,0,2,2
55107,87110,0,5,5
55107,90405,0,5,5
55107,90608,0,2,2
55107,92618,0,2,2
55107,94929,0,2,2
55107,97267,0,5,5
55108,53703,0,1,1
55108,55082,0,1,1
55108,55107,0,2,2
55108,55108,0,1,1
55108,55146,0,1,1
55108,55155,0,3,3
55108,55304,0,2,2
55108,55308,0,1,1
55108,55407,0,1,1
55108,55409,0,1,1
55108,55411,0,4,4
55108,55427,0,2,2
55108,55433,0,1,1
55108,55434,0,1,1
55108,55449,0,2,2
55108,55454,0,1,1
55108,55767,0,1,1
55108,55806,0,2,2
55108,55811,0,1,1
55108,56433,0,1,1
55108,89130,0,1,1
55110,55110,0,1,1
55112,50613,0,1,1
55112,55042,0,1,1
55112,55068,0,1,1
55112,55105,0,1,1
55112,55417,0,1,1
55112,55418,0,1,1
55112,55901,0,1,1
55112,56601,0,1,1
55112,56678,0,1,1
55112,56683,0,1,1
55112,58078,0,1,1
55112,80504,0,1,1
55113,10001,0,1,1
55113,34323,0,3,3
55113,55104,0,2,2
55113,55113,0,7,7
55113,55118,0,1,1
55113,55401,0,3,3
55113,55403,0,2,2
55113,55964,0,2,2
55113,60654,0,3,3
55113,76543,0,1,1
55113,78028,0,3,3
55114,34134,0,1,1
55114,55105,0,2,2
55114,55108,0,1,1
55114,55113,0,1,1
55114,55406,0,3,3
55114,55414,0,2,2
55114,60614,0,1,1
55116,10128,0,1,1
55116,22308,0,2,2
55116,37405,0,1,1
55116,49503,0,1,1
55116,53705,0,2,2
55116,54639,0,1,1
55116,55016,0,11,11
55116,55021,0,5,5
55116,55038,0,3,3
55116,55044,0,5,5
55116,55047,0,3,3
55116,55056,0,1,1
55116,55066,0,5,5
55116,55068,0,2,2
55116,55075,0,2,2
55116,55102,0,6,6
55116,55104,0,2,2
55116,55105,0,7,7
55116,55106,0,11,11
55116,55108,0,2,2
55116,55113,0,5,5
55116,55114,0,1,1
55116,55115,0,5,5
55116,55116,0,6,6
55116,55118,0,5,5
55116,55119,0,10,10
55116,55121,0,10,10
55116,55122,0,1,1
55116,55125,0,6,6
55116,55126,0,5,5
55116,55155,0,1,1
55116,55304,0,2,2
55116,55305,0,1,1
55116,55311,0,5,5
55116,55331,0,5,5
55116,55340,0,5,5
55116,55343,0,5,5
55116,55406,0,6,6
55116,55407,0,4,4
55116,55408,0,6,6
55116,55412,0,1,1
55116,55414,0,4,4
55116,55416,0,2,2
55116,55417,0,1,1
55116,55418,0,4,4
55116,55419,0,5,5
55116,55422,0,1,1
55116,55427,0,5,5
55116,55428,0,1,1
55116,55441,0,2,2
55116,55443,0,2,2
55116,55721,0,1,1
55116,55767,0,5,5
55116,55802,0,10,10
55116,55804,0,5,5
55116,55805,0,5,5
55116,55904,0,5,5
55116,56201,0,5,5
55116,56256,0,5,5
55116,56338,0,5,5
55116,56379,0,5,5
55116,56433,0,5,5
55116,56484,0,5,5
55116,60546,0,1,1
55116,62711,0,5,5
55116,85262,0,1,1
55116,89128,0,1,1
55116,98038,0,5,5
55117,50021,0,8,8
55117,53094,0,8,8
55117,55025,0,3,3
55117,55056,0,3,3
55117,55057,0,1,1
55117,55068,0,1,1
55117,55075,0,32,32
55117,55092,0,3,3
55117,55101,0,7,7
55117,55104,0,9,9
55117,55108,0,8,8
55117,55109,0,15,15
55117,55110,0,16,16
55117,55113,0,1,1
55117,55116,0,6,6
55117,55121,1,0,1
55117,55125,0,11,11
55117,55127,0,3,3
55117,55155,0,8,8
55117,55303,0,11,11
55117,55407,0,8,8
55117,55418,0,8,8
55117,55423,0,1,1
55117,55769,0,3,3
55117,55802,0,4,4
55117,56301,0,8,8
55117,56338,0,8,8
55117,56401,0,8,8
55117,94112,0,4,4
55118,19301,0,1,1
55118,19380,0,1,1
55118,34212,0,1,1
55118,49068,0,1,1
55118,53072,0,1,1
55118,55044,0,2,2
55118,55103,0,1,1
55118,55118,0,3,3
55118,55121,0,1,1
55118,55123,0,1,1
55118,55401,0,1,1
55118,55407,0,2,2
55118,55415,0,1,1
55118,55418,0,1,1
55118,55423,0,1,1
55118,55431,0,1,1
55118,55744,0,1,1
55118,63304,0,1,1
55118,65202,0,1,1
55118,67002,0,1,1
55118,67133,0,1,1
55119,20510,0,6,6
55119,54016,0,3,3
55119,55101,0,1,1
55119,55102,0,1,1
55119,55104,0,1,1
55119,55105,0,3,3
55119,55106,0,4,4
55119,55109,0,2,2
55119,55110,0,4,4
55119,55112,0,3,3
55119,55116,0,1,1
55119,55119,0,1,1
55119,55125,0,1,1
55119,55303,0,6,6
55119,55304,0,2,2
55119,55345,0,4,4
55119,55364,0,3,3
55119,55369,0,1,1
55119,55376,0,3,3
55119,55401,0,10,10
55119,55402,0,1,1
55119,55403,0,6,6
55119,55404,0,1,1
55119,55410,0,3,3
55119,55416,0,4,4
55119,55418,0,1,1
55119,55419,0,3,3
55119,55432,0,3,3
55119,55433,0,1,1
55119,55434,0,1,1
55119,55448,0,1,1
55119,55742,0,1,1
55119,55744,0,1,1
55119,56450,0,1,1
55119,85748,0,3,3
55120,11201,0,1,1
55120,14226,0,1,1
55120,36607,0,1,1
55120,43209,0,2,2
55120,55107,0,2,2
55120,55111,0,2,2
55120,55116,0,2,2
55120,55405,0,2,2
55120,55408,0,1,1
55120,55414,0,2,2
55120,55419,0,2,2
55120,64131,0,1,1
55120,94085,0,1,1
55121,55125,0,4,4
55122,00918,0,1,1
55122,11218,0,1,1
55122,28078,0,1,1
55122,30338,0,1,1
55122,34229,0,1,1
55122,50659,0,1,1
55122,53562,0,2,2
55122,53597,0,2,2
55122,53704,0,2,2
55122,54022,0,1,1
55122,55040,0,2,2
55122,55057,0,2,2
55122,55076,0,6,6
55122,55101,0,1,1
55122,55102,0,2,2
55122,55104,0,1,1
55122,55108,0,2,2
55122,55110,0,4,4
55122,55111,0,2,2
55122,55112,0,2,2
55122,55113,0,4,4
55122,55117,0,2,2
55122,55122,0,6,6
55122,55124,0,1,1
55122,55301,0,6,6
55122,55305,0,2,2
55122,55309,0,1,1
55122,55311,0,2,2
55122,55316,0,9,9
55122,55327,0,4,4
55122,55330,0,9,9
55122,55337,0,2,2
55122,55346,0,4,4
55122,55347,0,2,2
55122,55362,0,2,2
55122,55364,0,2,2
55122,55369,0,8,8
55122,55372,0,4,4
55122,55374,0,53,53
55122,55376,0,20,20
55122,55391,0,1,1
55122,55401,0,2,2
55122,55402,0,6,6
55122,55404,0,2,2
55122,55405,0,2,2
55122,55409,0,1,1
55122,55410,0,2,2
55122,55412,0,2,2
55122,55413,0,2,2
55122,55414,0,2,2
55122,55416,0,4,4
55122,55417,0,2,2
55122,55418,0,3,3
55122,55419,0,2,2
55122,55423,0,8,8
55122,55426,0,6,6
55122,55427,0,2,2
55122,55428,0,3,3
55122,55429,0,2,2
55122,55430,0,1,1
55122,55431,0,3,3
55122,55432,0,4,4
55122,55433,0,4,4
55122,55436,0,2,2
55122,55437,0,1,1
55122,55439,0,4,4
55122,55440,0,4,4
55122,55442,0,2,2
55122,55443,0,14,14
55122,55444,0,3,3
55122,55445,0,5,5
55122,55447,0,2,2
55122,55488,0,2,2
55122,55992,0,2,2
55122,56226,0,2,2
55122,56301,0,2,2
55122,56303,0,1,1
55122,56364,0,2,2
55122,56431,0,3,3
55122,56444,0,1,1
55122,56528,0,2,2
55122,56560,0,7,7
55122,57042,0,1,1
55122,57069,0,1,1
55122,57401,0,3,3
55122,57452,0,1,1
55122,57532,0,1,1
55122,57601,0,1,1
55122,57631,0,2,2
55122,57646,0,1,1
55122,58056,0,1,1
55122,58103,0,2,2
55122,58108,0,2,2
55122,58501,0,1,1
55122,77065,0,1,1
55122,77586,0,1,1
55122,78574,0,1,1
55122,85123,0,1,1
55122,85268,0,1,1
55122,85326,0,2,2
55122,85713,0,2,2
55122,85715,0,1,1
55122,85718,0,2,2
55122,85719,0,4,4
55122,92691,0,1,1
55122,98133,0,1,1
55122,99208,0,1,1
55123,07303,0,2,2
55123,30005,0,1,1
55123,30041,0,1,1
55123,32259,0,2,2
55123,32832,0,2,2
55123,44216,0,3,3
55123,44236,0,1,1
55123,45601,0,1,1
55123,46528,0,1,1
55123,48114,0,3,3
55123,54016,0,3,3
55123,54913,0,2,2
55123,55038,0,3,3
55123,55060,0,3,3
55123,55068,0,3,3
55123,55076,0,1,1
55123,55102,0,3,3
55123,55104,0,18,18
55123,55105,0,6,6
55123,55108,0,3,3
55123,55110,0,1,1
55123,55113,0,6,6
55123,55114,0,3,3
55123,55115,0,2,2
55123,55116,0,3,3
55123,55119,0,6,6
55123,55120,0,4,4
55123,55121,0,3,3
55123,55122,0,7,7
55123,55123,0,21,21
55123,55124,0,3,3
55123,55129,0,1,1
55123,55144,0,2,2
55123,55316,0,1,1
55123,55337,0,4,4
55123,55343,0,1,1
55123,55344,0,1,1
55123,55372,0,7,7
55123,55378,0,3,3
55123,55401,0,27,27
55123,55403,0,1,1
55123,55408,0,2,2
55123,55409,0,3,3
55123,55412,0,3,3
55123,55415,0,3,3
55123,55416,0,7,7
55123,55432,0,3,3
55123,55435,0,3,3
55123,55437,0,2,2
55123,55446,0,3,3
55123,56003,0,3,3
55123,56093,0,3,3
55123,60010,0,3,3
55123,60045,0,3,3
55123,60090,0,1,1
55123,80027,0,1,1
55123,91101,0,1,1
55123,95124,0,4,4
55124,10038,0,1,1
55124,49854,0,1,1
55124,55068,0,10,10
55124,55102,0,5,5
55124,55113,0,2,2
55124,55114,0,2,2
55124,55116,0,2,2
55124,55123,0,2,2
55124,55124,0,1,1
55124,55311,0,5,5
55124,55402,0,1,1
55124,55415,0,2,2
55124,55416,0,2,2
55124,55439,0,2,2
55124,55448,0,5,5
55124,60554,0,2,2
55124,85388,0,1,1
55129,20601,0,3,3
55129,39730,0,6,6
55129,39746,0,3,3
55129,46205,0,3,3
55129,46406,0,3,3
55129,55025,0,3,3
55129,55042,0,3,3
55129,55075,0,3,3
55129,55076,0,3,3
55129,55082,0,3,3
55129,55102,0,6,6
55129,55105,0,3,3
55129,55106,0,3,3
55129,55107,0,3,3
55129,55109,0,3,3
55129,55110,0,3,3
55129,55114,0,3,3
55129,55117,0,3,3
55129,55125,1,47,48
55129,55129,0,12,12
55129,55343,0,3,3
55129,55403,0,3,3
55129,55410,0,3,3
55129,55412,0,3,3
55129,55428,0,3,3
55129,55435,0,3,3
55129,60438,0,3,3
55129,63130,0,3,3
55129,85048,0,3,3
55130,55104,0,1,1
55130,55106,0,1,1
55130,55130,0,2,2
55130,55449,0,1,1
55303,18018,0,1,1
55303,27513,0,1,1
55303,48243,0,1,1
55303,54022,0,1,1
55303,54837,0,1,1
55303,55001,0,1,1
55303,55011,0,18,18
55303,55014,0,1,1
55303,55025,0,10,10
55303,55032,0,1,1
55303,55044,0,4,4
55303,55045,0,2,2
55303,55073,0,1,1
55303,55079,0,1,1
55303,55084,0,1,1
55303,55092,0,1,1
55303,55104,0,1,1
55303,55107,0,18,18
55303,55110,0,3,3
55303,55113,0,2,2
55303,55114,0,9,9
55303,55117,0,1,1
55303,55118,0,1,1
55303,55125,0,1,1
55303,55126,0,1,1
55303,55127,0,1,1
55303,55302,0,18,18
55303,55303,0,15,15
55303,55304,0,10,10
55303,55309,0,9,9
55303,55313,0,49,49
55303,55328,0,23,23
55303,55349,0,9,9
55303,55362,0,18,18
55303,55373,0,9,9
55303,55407,0,13,13
55303,55411,0,16,16
55303,55420,0,9,9
55303,55421,0,4,4
55303,55426,0,1,1
55303,55427,0,1,1
55303,55428,0,4,4
55303,55429,0,1,1
55303,55432,0,2,2
55303,55433,0,12,12
55303,55434,0,9,9
55303,55435,0,5,5
55303,55439,0,1,1
55303,55443,0,1,1
55303,55448,1,3,4
55303,55812,0,9,9
55303,56002,0,4,4
55303,56301,0,9,9
55303,56379,0,14,14
55303,60605,0,1,1
55303,61036,0,1,1
55304,55304,0,3,3
55305,01907,0,3,3
55305,02472,0,1,1
55305,05541,0,1,1
55305,07901,0,5,5
55305,10022,0,1,1
55305,10023,0,1,1
55305,10075,0,1,1
55305,10804,0,1,1
55305,11231,0,2,2
55305,11364,0,1,1
55305,19148,0,1,1
55305,19403,0,1,1
55305,19473,0,1,1
55305,20901,0,1,1
55305,33134,0,1,1
55305,33156,0,1,1
55305,37212,0,1,1
55305,53202,0,1,1
55305,53511,0,1,1
55305,54519,0,1,1
55305,54837,0,1,1
55305,54865,0,5,5
55305,54880,0,1,1
55305,54891,0,1,1
55305,55044,0,2,2
55305,55057,0,1,1
55305,55063,0,1,1
55305,55102,0,1,1
55305,55104,0,3,3
55305,55105,0,1,1
55305,55108,0,2,2
55305,55112,0,1,1
55305,55113,0,2,2
55305,55116,0,8,8
55305,55118,0,7,7
55305,55120,0,4,4
55305,55122,0,1,1
55305,55305,0,5,5
55305,55331,0,2,2
55305,55343,0,2,2
55305,55344,0,2,2
55305,55345,0,7,7
55305,55346,0,2,2
55305,55347,0,1,1
55305,55391,0,2,2
55305,55401,0,6,6
55305,55402,0,7,7
55305,55403,0,3,3
55305,55404,0,4,4
55305,55405,0,3,3
55305,55406,0,1,1
55305,55407,0,2,2
55305,55409,0,4,4
55305,55410,0,4,4
55305,55411,0,1,1
55305,55414,0,3,3
55305,55416,0,13,13
55305,55419,0,2,2
55305,55421,0,1,1
55305,55423,0,14,14
55305,55424,0,1,1
55305,55426,0,9,9
55305,55427,0,6,6
55305,55428,0,1,1
55305,55433,0,1,1
55305,55436,0,1,1
55305,55439,0,8,8
55305,55441,0,11,11
55305,55442,0,1,1
55305,55446,0,1,1
55305,55449,0,1,1
55305,55603,0,1,1
55305,55811,0,1,1
55305,60041,0,1,1
55305,60201,0,1,1
55305,60504,0,1,1
55305,60515,0,1,1
55305,60614,0,1,1
55305,60657,0,1,1
55305,60660,0,1,1
55305,60712,0,1,1
55305,61108,0,1,1
55305,75039,0,1,1
55305,75082,0,1,1
55305,75231,0,1,1
55305,76102,0,1,1
55305,90048,0,1,1
55305,91360,0,1,1
55305,91803,0,1,1
55305,92009,0,1,1
55305,94104,0,1,1
55305,94105,0,1,1
55305,94132,0,1,1
55305,95032,0,1,1
55305,98115,0,1,1
55305,98125,0,1,1
55306,43615,0,1,1
55306,54016,0,2,2
55306,55016,0,1,1
55306,55033,0,2,2
55306,55044,1,2,3
55306,55102,0,4,4
55306,55106,0,1,1
55306,55107,0,2,2
55306,55109,0,2,2
55306,55113,0,2,2
55306,55116,0,2,2
55306,55117,0,2,2
55306,55125,0,3,3
55306,55129,0,1,1
55306,55337,0,2,2
55306,55343,0,1,1
55306,55347,0,1,1
55306,55369,0,1,1
55306,55372,1,1,2
55306,55387,0,2,2
55306,55403,0,3,3
55306,55404,0,2,2
55306,55405,0,2,2
55306,55406,0,4,4
55306,55407,0,2,2
55306,55409,0,1,1
55306,55411,0,2,2
55306,55414,0,2,2
55306,55415,0,2,2
55306,55416,0,6,6
55306,55417,0,6,6
55306,55419,0,2,2
55306,55422,0,2,2
55306,55426,0,2,2
55306,55428,0,2,2
55306,55437,0,2,2
55306,77346,0,1,1
55306,90813,0,1,1
