ZCTA5CE10,longt,lat
25174,-81.41,37.86
25177,-81.85,38.37
25180,-81.43,37.79
25181,-81.63,38.05
25183,-81.81,37.92
25185,-81.24,38.24
25186,-81.27,38.18
25187,-82.02,38.73
25193,-81.52,38.03
25201,-81.49,38.34
25202,-81.86,38.32
25203,-81.88,38.02
25204,-81.61,37.93
25205,-81.78,38.02
25206,-81.70,37.98
25208,-81.65,37.85
25209,-81.53,37.96
25211,-80.88,38.46
25213,-81.92,38.51
25214,-81.56,38.18
25234,-81.13,38.81
25235,-81.09,38.67
25239,-81.84,38.84
25241,-81.81,38.78
25243,-81.48,38.69
25244,-81.55,38.77
25245,-81.74,38.70
25247,-82.00,39.00
25248,-81.61,38.64
25251,-81.24,38.62
25252,-81.53,38.89
25253,-81.97,38.92
25259,-81.25,38.67
25260,-82.03,39.01
25261,-81.09,38.83
25262,-81.83,38.91
25264,-81.90,38.86
25265,-81.96,38.99
25266,-81.16,38.61
25267,-80.94,38.85
25268,-81.10,38.73
25270,-81.44,38.87
25271,-81.69,38.79
25275,-81.61,38.92
25276,-81.33,38.79
25285,-81.11,38.54
25286,-81.41,38.62
25287,-82.05,38.96
25301,-81.63,38.35
25302,-81.60,38.39
25303,-81.69,38.36
25304,-81.59,38.31
25305,-81.61,38.34
25306,-81.49,38.31
25309,-81.75,38.31
25311,-81.55,38.36
25312,-81.66,38.45
25313,-81.76,38.42
25314,-81.65,38.31
25315,-81.57,38.23
25320,-81.63,38.54
25401,-77.97,39.46
25403,-78.01,39.48
25404,-77.90,39.49
25405,-77.96,39.41
25411,-78.22,39.56
25413,-78.05,39.32
25414,-77.87,39.25
25419,-77.89,39.58
25420,-78.12,39.38
25422,-78.36,39.56
25425,-77.79,39.30
25427,-78.09,39.52
25428,-78.03,39.37
25430,-77.94,39.34
25431,-78.57,39.48
25432,-77.78,39.31
25434,-78.45,39.45
25437,-78.57,39.42
25438,-77.86,39.32
25442,-77.83,39.37
25443,-77.81,39.44
25444,-78.52,39.42
25446,-77.95,39.24
25501,-81.96,38.16
25502,-82.11,38.66
25503,-82.12,38.61
25504,-82.26,38.37
25505,-82.04,38.01
25506,-82.19,38.21
25507,-82.55,38.40
25508,-82.02,37.96
25510,-82.07,38.39
25511,-82.35,38.03
25512,-82.32,38.19
25514,-82.53,38.10
25515,-82.15,38.75
25517,-82.46,38.10
25520,-82.18,38.56
25521,-82.00,38.22
25523,-82.07,38.28
25524,-82.11,38.01
25526,-81.98,38.40
25529,-81.85,38.15
25530,-82.56,38.35
25534,-82.27,38.09
25535,-82.43,38.31
25537,-82.27,38.53
25540,-82.14,38.16
25541,-82.13,38.46
25545,-82.23,38.46
25547,-81.96,37.93
25550,-82.08,38.87
25555,-82.56,38.24
25557,-82.16,38.10
25559,-82.23,38.33
25560,-81.90,38.44
25564,-81.90,38.27
25565,-81.96,38.11
25567,-81.88,38.22
25570,-82.42,38.23
25571,-82.16,38.29
25573,-81.94,38.22
25601,-82.00,37.86
25606,-81.82,37.76
25607,-81.79,37.79
25608,-81.89,37.57
25611,-81.85,37.69
25617,-81.78,37.73
25621,-81.91,37.63
25624,-81.98,37.90
25625,-82.09,37.83
25628,-81.86,37.77
25630,-81.69,37.79
25632,-81.93,37.76
25634,-81.85,37.73
25635,-81.89,37.72
25637,-82.03,37.86
25638,-82.01,37.73
25639,-81.96,37.89
25644,-82.02,37.70
25646,-81.89,37.83
25647,-81.98,37.78
25649,-82.08,37.87
25650,-81.82,37.68
25651,-81.97,37.57
25652,-82.05,37.79
25653,-82.00,37.83
25654,-81.88,37.81
25661,-82.27,37.74
25666,-82.25,37.93
25669,-82.43,37.93
25670,-82.14,37.72
25671,-82.19,37.88
25672,-82.11,37.58
25674,-82.35,37.87
25676,-82.23,37.83
25678,-82.07,37.59
25688,-82.14,37.63
25690,-82.12,37.69
25692,-82.11,37.64
25696,-82.12,37.68
25699,-82.33,37.96
25701,-82.41,38.37
25702,-82.33,38.44
25703,-82.42,38.42
25704,-82.51,38.35
25705,-82.36,38.41
25801,-81.25,37.81
25810,-81.34,37.60
25811,-81.29,37.56
25812,-81.11,38.16
25813,-81.12,37.76
25817,-81.40,37.76
25818,-81.19,37.86
25820,-81.14,37.51
25823,-81.20,37.66
25825,-81.08,37.65
25826,-81.36,37.58
25827,-81.25,37.74
25831,-80.94,37.96
25832,-81.11,37.73
25836,-81.27,37.78
25837,-81.02,38.05
25839,-81.38,37.78
25840,-81.12,38.04
25841,-81.08,37.55
25843,-81.12,37.61
25844,-81.38,37.81
25845,-81.52,37.70
25846,-81.15,37.91
25848,-81.44,37.72
25849,-81.28,37.73
25853,-81.31,37.64
25854,-80.98,38.14
25855,-81.16,37.94
25857,-81.26,37.62
25862,-81.06,38.09
25864,-81.03,37.88
25865,-81.35,37.73
25868,-80.96,38.07
25870,-81.39,37.63
25871,-81.21,37.77
25873,-81.22,37.75
25875,-81.46,37.68
25876,-81.45,37.64
25878,-81.23,37.72
25879,-81.11,37.98
25880,-81.21,37.88
25882,-81.39,37.62
25901,-81.11,37.95
25902,-81.21,37.57
25904,-81.28,37.92
25906,-81.12,37.84
25907,-81.07,37.86
25908,-81.26,37.67
25911,-81.17,37.76
25913,-81.49,37.71
25915,-81.29,37.60
25916,-81.50,37.68
25917,-81.25,37.98
25918,-81.00,37.75
25920,-81.33,37.69
25921,-81.31,37.67
25922,-81.10,37.47
25928,-81.33,37.56
25932,-81.31,37.76
25936,-81.03,37.92
25938,-81.04,38.16
25942,-80.99,38.03
25951,-80.87,37.66
25958,-80.75,38.02
25962,-80.81,37.97
25969,-81.00,37.62
25971,-80.98,37.48
25972,-80.74,38.04
25976,-80.85,37.85
25977,-80.90,37.81
25978,-80.95,37.62
25979,-80.92,37.52
25981,-80.71,38.08
25984,-80.60,38.03
25985,-80.81,37.77
25989,-81.07,37.68
26003,-80.65,40.07
26030,-80.66,40.23
26031,-80.72,40.01
26032,-80.54,40.20
26033,-80.58,39.83
26034,-80.55,40.59
26035,-80.56,40.35
26036,-80.54,39.98
26037,-80.58,40.33
26038,-80.72,39.96
26039,-80.67,39.81
26040,-80.72,39.99
26041,-80.71,39.90
26047,-80.58,40.53
26050,-80.63,40.60
26055,-80.78,39.75
26056,-80.58,40.53
26059,-80.59,40.07
26060,-80.55,40.10
26062,-80.56,40.42
26070,-80.58,40.25
26074,-80.59,40.16
26075,-80.66,40.19
26101,-81.58,39.24
26104,-81.48,39.28
26105,-81.52,39.33
26133,-81.67,39.12
26134,-81.29,39.37
26136,-81.14,38.97
26137,-81.04,39.01
26138,-81.20,39.03
26141,-81.25,38.92
26142,-81.45,39.21
26143,-81.37,39.06
26146,-81.04,39.45
26147,-81.07,38.91
26148,-81.19,39.07
26149,-80.89,39.47
26150,-81.54,39.16
26151,-81.17,38.88
26152,-81.20,39.01
26155,-80.77,39.63
26159,-80.93,39.60
26160,-81.41,38.98
26161,-81.25,39.17
26164,-81.72,38.99
26167,-80.73,39.56
26169,-81.58,39.07
26170,-81.17,39.36
26175,-80.96,39.54
26178,-81.04,39.06
26180,-81.37,39.20
26181,-81.67,39.21
26184,-81.35,39.30
26187,-81.45,39.37
26201,-80.20,39.00
26202,-80.62,38.22
26203,-80.58,38.54
26205,-80.65,38.33
26206,-80.54,38.44
26208,-80.49,38.34
26209,-80.00,38.43
26215,-80.39,38.71
26217,-80.46,38.61
26218,-80.27,38.84
26222,-80.36,38.65
26224,-80.18,38.74
26228,-80.37,38.75
26230,-80.20,38.65
26234,-80.32,38.77
26236,-80.22,38.75
26237,-80.15,38.85
26238,-80.16,39.10
26241,-79.79,38.93
26250,-79.96,39.03
26253,-79.86,38.79
26254,-79.65,38.89
26257,-80.00,38.92
26259,-79.90,38.80
26260,-79.42,39.08
26261,-80.54,38.20
26263,-79.44,38.95
26264,-79.83,38.58
26266,-80.49,38.42
26267,-80.07,38.91
26268,-79.74,38.75
26269,-79.62,39.11
26270,-79.58,38.86
26271,-79.58,39.03
26273,-79.96,38.64
26275,-79.95,38.98
26276,-79.76,39.02
26278,-80.03,38.83
26280,-80.03,38.73
26282,-80.16,38.52
26283,-79.81,39.06
26285,-79.94,38.91
26287,-79.69,39.17
26288,-80.36,38.50
26291,-80.15,38.39
26292,-79.52,39.15
26293,-79.94,38.78
26294,-80.03,38.53
26296,-79.58,38.75
26298,-80.25,38.47
26301,-80.38,39.29
26320,-80.82,39.42
26321,-80.68,39.05
26323,-80.29,39.26
26325,-80.88,39.10
26327,-80.94,39.12
26330,-80.22,39.29
26335,-80.67,38.85
26337,-81.16,39.24
26338,-80.61,39.08
26339,-80.61,39.42
26342,-80.85,39.03
26343,-80.40,38.83
26346,-81.06,39.30
26347,-80.13,39.26
26348,-80.57,39.46
26349,-80.13,39.24
26351,-80.85,38.93
26354,-80.03,39.35
26361,-80.32,39.37
26362,-81.06,39.15
26366,-80.33,39.38
26369,-80.33,39.33
26372,-80.37,38.96
26374,-79.88,39.45
26376,-80.46,38.78
26377,-80.64,39.49
26378,-80.44,39.12
26384,-80.71,38.98
26385,-80.36,39.16
26386,-80.40,39.39
26404,-80.31,39.33
26405,-79.90,39.22
26408,-80.30,39.20
26410,-79.83,39.40
26411,-80.70,39.17
26412,-80.58,38.89
26415,-80.94,39.30
26416,-80.02,39.16
26419,-80.67,39.55
26421,-80.92,39.18
26422,-80.44,39.29
26424,-80.17,39.27
26425,-79.69,39.32
26426,-80.56,39.29
26430,-80.76,38.88
26431,-80.30,39.40
26435,-80.09,39.27
26436,-80.72,39.30
26437,-80.52,39.53
26438,-80.32,39.35
26440,-79.90,39.33
26443,-80.76,39.07
26444,-79.77,39.36
26447,-80.49,38.91
26448,-80.49,39.41
26451,-80.40,39.21
26452,-80.51,39.04
26456,-80.77,39.28
26501,-80.04,39.63
26505,-79.94,39.65
26508,-79.90,39.60
26519,-79.64,39.55
26520,-79.82,39.50
26521,-80.23,39.71
26525,-79.62,39.66
26534,-80.00,39.65
26537,-79.71,39.49
26541,-80.07,39.68
26542,-79.79,39.57
26543,-80.00,39.67
26547,-79.81,39.51
26554,-80.11,39.47
26559,-80.17,39.50
26560,-80.15,39.54
26562,-80.46,39.64
26563,-80.27,39.48
26568,-80.28,39.42
26570,-80.23,39.64
26571,-80.26,39.52
26572,-80.31,39.49
26574,-80.19,39.58
26575,-80.45,39.68
26576,-80.26,39.49
26581,-80.57,39.67
26582,-80.38,39.53
26585,-80.43,39.61
26586,-80.10,39.52
26587,-80.30,39.52
26588,-80.14,39.57
26590,-80.32,39.67
26591,-80.29,39.46
26601,-80.66,38.63
26610,-80.75,38.49
26611,-80.83,38.85
26615,-80.72,38.82
26617,-80.84,38.50
26619,-80.74,38.77
26621,-80.55,38.72
26623,-80.88,38.65
26624,-80.80,38.72
26627,-80.60,38.75
26629,-80.71,38.57
26631,-80.55,38.80
26636,-80.95,38.75
26638,-81.00,38.76
26651,-80.87,38.32
26656,-81.16,38.26
26660,-80.70,38.36
26662,-80.75,38.26
26676,-80.66,38.16
26678,-80.91,38.17
26679,-80.80,38.17
26680,-80.87,38.10
26681,-80.71,38.23
26684,-80.85,38.16
26690,-81.13,38.23
26691,-80.67,38.40
26704,-78.59,39.29
26705,-79.58,39.32
26707,-79.40,39.22
26710,-78.94,39.31
26711,-78.48,39.28
26714,-78.64,39.18
26716,-79.52,39.26
26717,-79.17,39.34
26719,-78.77,39.48
26720,-79.33,39.28
26722,-78.64,39.50
26726,-78.99,39.40
26731,-79.07,39.16
26739,-79.26,39.24
26743,-79.08,39.29
26750,-79.04,39.48
26753,-78.79,39.56
26755,-78.73,39.15
26757,-78.75,39.32
26761,-78.69,39.29
26763,-78.70,39.47
26764,-79.55,39.45
26767,-78.76,39.62
26801,-78.80,39.05
26802,-79.20,38.63
26804,-79.54,38.64
26807,-79.35,38.66
26808,-78.46,39.20
26810,-78.74,38.98
26812,-78.88,38.88
26814,-79.47,38.77
26815,-79.36,38.49
26817,-78.39,39.36
26818,-79.03,39.07
26823,-78.48,39.14
26833,-79.22,39.09
26836,-78.97,38.99
26845,-78.97,39.16
26847,-79.14,38.95
26851,-78.63,39.05
26852,-78.90,39.25
26855,-79.26,38.96
26865,-78.51,39.20
26866,-79.24,38.79
26884,-79.39,38.86
27006,-80.44,35.94
27007,-80.59,36.39
27009,-80.08,36.23
27011,-80.70,36.22
27012,-80.38,36.00
27013,-80.70,35.76
27014,-80.56,35.81
27016,-80.21,36.45
27017,-80.76,36.38
27018,-80.52,36.20
27019,-80.23,36.28
27020,-80.81,36.10
27021,-80.34,36.32
27022,-80.21,36.51
27023,-80.45,36.09
27024,-80.84,36.52
27025,-79.97,36.38
27027,-79.99,36.45
27028,-80.58,35.92
27030,-80.63,36.49
27040,-80.39,36.17
27041,-80.48,36.42
27042,-80.06,36.34
27043,-80.45,36.34
27045,-80.30,36.23
27046,-80.09,36.49
27047,-80.58,36.31
27048,-79.91,36.48
27050,-80.40,36.24
27051,-80.16,36.19
27052,-80.15,36.33
27053,-80.35,36.47
27054,-80.60,35.79
27055,-80.63,36.11
27101,-80.20,36.11
27103,-80.32,36.06
27104,-80.32,36.09
27105,-80.23,36.16
27106,-80.32,36.14
27107,-80.18,36.01
27109,-80.28,36.13
27110,-80.22,36.09
27127,-80.28,36.02
27201,-79.48,36.03
27203,-79.79,35.73
27205,-79.85,35.64
27207,-79.39,35.61
27208,-79.54,35.56
27209,-79.75,35.34
27212,-79.28,36.46
27214,-79.68,36.21
27215,-79.49,36.03
27217,-79.38,36.19
27229,-79.80,35.25
27231,-79.17,36.20
27233,-79.70,35.89
27235,-80.01,36.10
27239,-80.09,35.61
27242,-79.64,35.33
27243,-79.19,36.08
27244,-79.49,36.21
27248,-79.71,35.79
27249,-79.58,36.16
27252,-79.35,35.56
27253,-79.35,35.96
27258,-79.33,36.04
27260,-79.99,35.95
27262,-80.04,35.96
27263,-79.94,35.91
27265,-80.03,36.01
27278,-79.09,36.09
27281,-79.63,35.19
27282,-79.93,36.00
27283,-79.64,35.95
27284,-80.08,36.12
27288,-79.75,36.50
27291,-79.17,36.40
27292,-80.21,35.73
27295,-80.32,35.87
27298,-79.57,35.89
27299,-80.39,35.75
27301,-79.67,36.11
27302,-79.26,36.14
27305,-79.23,36.52
27306,-79.98,35.22
27310,-79.99,36.17
27311,-79.47,36.48
27312,-79.20,35.76
27313,-79.75,35.93
27314,-79.19,36.29
27315,-79.39,36.51
27316,-79.62,35.69
27317,-79.80,35.84
27320,-79.66,36.34
27325,-79.57,35.46
27326,-79.56,36.45
27330,-79.19,35.52
27332,-79.14,35.38
27340,-79.32,35.95
27341,-79.70,35.52
27343,-79.09,36.50
27344,-79.43,35.73
27349,-79.42,35.90
27350,-79.89,35.81
27355,-79.57,35.79
27356,-79.80,35.44
27357,-79.98,36.27
27358,-79.88,36.23
27360,-80.10,35.86
27370,-79.99,35.81
27371,-79.96,35.42
27376,-79.54,35.25
27377,-79.60,36.04
27379,-79.35,36.38
27401,-79.77,36.07
27403,-79.82,36.06
27405,-79.74,36.12
27406,-79.77,36.00
27407,-79.88,36.01
27408,-79.81,36.10
27409,-79.94,36.09
27410,-79.89,36.12
27455,-79.81,36.18
27501,-78.68,35.49
27502,-78.92,35.72
27503,-78.88,36.16
27504,-78.52,35.40
27505,-79.00,35.42
27507,-78.56,36.51
27508,-78.25,35.96
27509,-78.78,36.13
27510,-79.08,35.92
27511,-78.78,35.76
27513,-78.80,35.80
27514,-79.04,35.97
27516,-79.15,35.91
27517,-79.02,35.85
27518,-78.77,35.73
27519,-78.89,35.81
27520,-78.47,35.61
27521,-78.66,35.41
27522,-78.67,36.11
27523,-78.96,35.77
27524,-78.38,35.40
27525,-78.47,36.12
27526,-78.83,35.54
27527,-78.38,35.66
27529,-78.58,35.65
27530,-78.07,35.37
27531,-77.96,35.34
27534,-77.91,35.37
27536,-78.41,36.33
27537,-78.39,36.36
27539,-78.81,35.68
27540,-78.87,35.61
27541,-79.09,36.26
27542,-78.14,35.62
27544,-78.44,36.20
27545,-78.48,35.78
27546,-78.87,35.38
27549,-78.24,36.10
27551,-78.05,36.43
27553,-78.31,36.48
27555,-78.20,35.56
27556,-78.31,36.41
27557,-78.20,35.78
27559,-79.10,35.63
27560,-78.83,35.86
27562,-78.99,35.64
27563,-78.24,36.43
27565,-78.65,36.36
27568,-78.24,35.51
27569,-78.18,35.43
27571,-78.46,35.92
27572,-78.88,36.25
27573,-78.98,36.40
27574,-78.95,36.43
27576,-78.26,35.58
27577,-78.34,35.49
27581,-78.73,36.20
27582,-78.57,36.46
27583,-78.94,36.30
27587,-78.55,35.98
27589,-78.13,36.34
27591,-78.39,35.78
27592,-78.67,35.56
27596,-78.45,36.01
27597,-78.30,35.84
27601,-78.63,35.77
27603,-78.66,35.66
27604,-78.56,35.82
27605,-78.65,35.79
27606,-78.72,35.74
27607,-78.72,35.81
27608,-78.65,35.81
27609,-78.63,35.84
27610,-78.55,35.75
27612,-78.71,35.85
27613,-78.71,35.93
27614,-78.62,35.95
27615,-78.64,35.90
27616,-78.54,35.87
27617,-78.77,35.91
27701,-78.90,36.00
27703,-78.81,35.96
27704,-78.83,36.04
27705,-78.98,36.03
27707,-78.95,35.95
27709,-78.84,35.93
27712,-78.90,36.10
27713,-78.92,35.89
27801,-77.74,35.92
27803,-77.86,35.90
27804,-77.85,35.99
27805,-77.08,36.21
27806,-76.76,35.31
27807,-78.09,35.81
27808,-76.76,35.46
27809,-77.74,36.02
27810,-76.55,35.53
27812,-77.37,35.82
27813,-77.94,35.63
27814,-76.93,35.39
27816,-78.07,36.11
27817,-77.08,35.45
27818,-77.01,36.50
27819,-77.45,35.82
27820,-77.24,36.42
27821,-76.87,35.32
27822,-77.84,35.81
27823,-77.72,36.21
27824,-76.03,35.51
27825,-77.17,35.83
27826,-76.21,35.58
27827,-77.51,35.70
27828,-77.59,35.59
27829,-77.62,35.69
27830,-77.96,35.56
27831,-77.57,36.46
27832,-77.73,36.51
27834,-77.38,35.66
27837,-77.21,35.52
27839,-77.55,36.29
27840,-77.22,35.96
27841,-77.28,35.91
27842,-77.86,36.52
27843,-77.40,36.00
27844,-77.95,36.25
27845,-77.43,36.37
27846,-76.89,35.76
27847,-77.19,36.18
27849,-77.21,36.07
27850,-77.88,36.40
27851,-78.03,35.64
27852,-77.64,35.75
27853,-77.30,36.51
27855,-77.08,36.42
27856,-77.98,36.01
27857,-77.29,35.97
27858,-77.30,35.53
27860,-76.68,35.65
27861,-77.32,35.81
27862,-77.18,36.49
27863,-77.97,35.49
27864,-77.65,35.81
27865,-76.82,35.59
27866,-77.52,36.52
27869,-77.31,36.27
27870,-77.72,36.43
27871,-77.26,35.81
27872,-77.26,36.19
27873,-77.78,35.65
27874,-77.41,36.13
27875,-76.50,35.45
27876,-77.40,36.48
27878,-77.83,35.87
27879,-77.28,35.57
27880,-78.09,35.73
27881,-77.44,35.98
27882,-78.12,35.94
27883,-77.80,35.60
27884,-77.27,35.70
27885,-76.27,35.40
27886,-77.52,35.90
27888,-77.70,35.59
27889,-77.01,35.59
27890,-77.59,36.42
27891,-77.74,36.10
27892,-77.06,35.82
27893,-77.90,35.69
27896,-77.98,35.79
27897,-77.21,36.33
27909,-76.27,36.29
27910,-76.99,36.29
27915,-75.50,35.40
27916,-75.92,36.32
27917,-75.99,36.36
27919,-76.50,36.31
27920,-75.54,35.26
27921,-76.17,36.36
27922,-76.85,36.32
27923,-75.92,36.39
27924,-76.83,36.18
27925,-76.19,35.85
27926,-76.61,36.52
27927,-75.85,36.39
27928,-76.43,35.83
27929,-75.99,36.43
27932,-76.60,36.10
27935,-76.86,36.43
27936,-75.59,35.24
27937,-76.78,36.50
27938,-76.72,36.38
27939,-75.85,36.24
27941,-75.82,36.10
27942,-76.76,36.28
27943,-75.70,35.21
27944,-76.41,36.17
27946,-76.60,36.36
27947,-75.88,36.20
27948,-75.69,36.02
27949,-75.75,36.13
27950,-75.99,36.52
27953,-75.88,35.79
27954,-75.68,35.91
27956,-76.01,36.40
27957,-76.76,36.07
27958,-76.14,36.48
27959,-75.60,35.89
27960,-75.89,35.14
27962,-76.74,35.79
27964,-75.80,36.08
27965,-75.92,36.26
27966,-75.82,36.14
27967,-76.90,36.23
27968,-75.49,35.69
27970,-76.58,35.88
27972,-75.47,35.56
27973,-76.07,36.36
27974,-76.01,36.23
27976,-76.35,36.49
27978,-75.75,35.73
27979,-76.56,36.44
27980,-76.62,36.24
27981,-75.64,35.86
27982,-75.47,35.57
27983,-76.93,35.98
27985,-76.46,36.21
27986,-76.93,36.39
28001,-80.20,35.34
28006,-81.09,35.41
28007,-80.11,35.10
28009,-80.11,35.41
28012,-81.04,35.21
28016,-81.29,35.32
28017,-81.67,35.25
28018,-81.80,35.48
28019,-81.79,35.28
28020,-81.64,35.52
28021,-81.41,35.40
28023,-80.60,35.57
28025,-80.53,35.38
28027,-80.68,35.41
28031,-80.90,35.47
28032,-81.08,35.24
28033,-81.32,35.42
28034,-81.18,35.35
28036,-80.79,35.49
28037,-81.02,35.51
28039,-80.44,35.68
28040,-81.75,35.39
28043,-81.87,35.31
28052,-81.23,35.22
28054,-81.15,35.26
28056,-81.13,35.22
28071,-80.33,35.52
28072,-80.45,35.61
28073,-81.48,35.20
28075,-80.64,35.30
28076,-81.79,35.26
28077,-81.20,35.40
28078,-80.86,35.40
28079,-80.60,35.11
28080,-81.11,35.45
28081,-80.67,35.50
28083,-80.58,35.49
28086,-81.37,35.24
28088,-80.61,35.54
28089,-81.66,35.32
28090,-81.56,35.46
28091,-79.93,34.98
28092,-81.25,35.49
28097,-80.39,35.30
28098,-81.10,35.27
28101,-81.08,35.26
28102,-79.97,34.81
28103,-80.35,35.00
28104,-80.70,35.06
28105,-80.71,35.12
28107,-80.52,35.25
28108,-80.68,34.93
28109,-80.29,35.49
28110,-80.53,35.07
28112,-80.54,34.89
28114,-81.75,35.23
28115,-80.77,35.58
28117,-80.90,35.57
28119,-80.02,34.85
28120,-81.03,35.33
28124,-80.40,35.40
28125,-80.70,35.66
28127,-80.17,35.46
28128,-80.16,35.21
28129,-80.33,35.23
28133,-80.26,34.93
28134,-80.89,35.09
28135,-80.21,35.04
28137,-80.25,35.50
28138,-80.44,35.52
28139,-81.99,35.35
28144,-80.46,35.71
28146,-80.39,35.62
28147,-80.56,35.68
28150,-81.57,35.35
28152,-81.60,35.24
28159,-80.43,35.69
28160,-81.92,35.36
28163,-80.43,35.21
28164,-81.04,35.39
28166,-80.88,35.68
28167,-81.96,35.51
28168,-81.42,35.55
28169,-81.43,35.36
28170,-80.10,35.00
28173,-80.73,34.92
28174,-80.44,34.97
28202,-80.84,35.23
28203,-80.86,35.21
28204,-80.83,35.21
28205,-80.79,35.22
28206,-80.82,35.26
28207,-80.83,35.20
28208,-80.91,35.23
28209,-80.85,35.18
28210,-80.86,35.13
28211,-80.80,35.17
28212,-80.75,35.19
28213,-80.73,35.28
28214,-80.97,35.27
28215,-80.69,35.25
28216,-80.89,35.31
28217,-80.91,35.17
28226,-80.82,35.11
28227,-80.65,35.19
28244,-80.84,35.22
28262,-80.74,35.33
28269,-80.80,35.34
28270,-80.76,35.11
28273,-80.95,35.13
28277,-80.82,35.05
28278,-81.01,35.13
28280,-80.84,35.23
28282,-80.85,35.22
28301,-78.88,35.07
28303,-78.96,35.09
28304,-78.99,35.03
28305,-78.91,35.05
28306,-78.90,34.96
28307,-78.99,35.14
28308,-79.01,35.17
28310,-79.02,35.14
28311,-78.88,35.17
28312,-78.74,34.96
28314,-79.02,35.06
28315,-79.44,35.12
28318,-78.61,35.02
28320,-78.77,34.55
28323,-78.84,35.31
28325,-78.10,35.15
28326,-79.17,35.28
28327,-79.42,35.36
28328,-78.34,35.00
28330,-79.82,34.91
28332,-78.74,34.66
28333,-78.01,35.28
28334,-78.57,35.27
28337,-78.57,34.66
28338,-79.76,35.10
28339,-78.72,35.31
28340,-79.14,34.47
28341,-78.18,35.12
28342,-78.65,35.19
28343,-79.58,34.76
28344,-78.63,35.16
28345,-79.67,34.87
28347,-79.59,35.05
28348,-78.91,34.93
28349,-77.92,34.98
28350,-79.31,35.24
28351,-79.56,34.84
28352,-79.45,34.77
28356,-78.79,35.23
28357,-79.09,34.91
28358,-78.94,34.61
28360,-79.07,34.67
28363,-79.54,34.95
28364,-79.33,34.71
28365,-78.06,35.18
28366,-78.36,35.23
28367,-79.73,35.17
28369,-79.03,34.42
28371,-78.99,34.91
28372,-79.18,34.70
28373,-79.49,35.09
28374,-79.46,35.20
28375,-79.04,34.48
28376,-79.24,34.99
28377,-79.21,34.83
28379,-79.78,34.93
28382,-78.51,34.96
28383,-79.27,34.58
28384,-78.96,34.80
28385,-78.50,35.05
28386,-79.13,34.85
28387,-79.38,35.18
28390,-78.95,35.22
28391,-78.70,35.02
28392,-78.80,34.74
28393,-78.19,34.98
28394,-79.23,35.22
28395,-78.74,35.14
28396,-79.40,34.93
28398,-78.07,35.00
28399,-78.71,34.76
28401,-77.96,34.27
28403,-77.88,34.22
28405,-77.87,34.27
28409,-77.86,34.15
28411,-77.79,34.30
28412,-77.92,34.13
28420,-78.48,34.07
28421,-78.18,34.52
28422,-78.17,34.02
28423,-78.39,34.31
28424,-78.70,34.29
28425,-77.90,34.56
28428,-77.91,34.04
28429,-77.90,34.34
28430,-78.94,34.29
28431,-78.84,34.31
28432,-78.76,34.18
28433,-78.62,34.49
28434,-78.47,34.47
28435,-78.11,34.41
28436,-78.27,34.28
28438,-78.92,34.41
28439,-79.01,34.29
28441,-78.43,34.79
28442,-78.60,34.29
28443,-77.67,34.44
28444,-78.32,34.69
28445,-77.55,34.51
28447,-78.26,34.60
28448,-78.32,34.49
28449,-77.93,33.98
28450,-78.52,34.33
28451,-78.09,34.24
28452,-78.55,34.00
28453,-78.08,34.88
28454,-77.65,34.68
28455,-78.63,34.11
28456,-78.28,34.38
28457,-77.89,34.45
28458,-78.09,34.82
28460,-77.42,34.53
28461,-78.04,33.97
28462,-78.29,34.02
28463,-78.79,34.11
28464,-78.02,34.78
28465,-78.10,33.91
28466,-77.90,34.74
28467,-78.58,33.92
28468,-78.52,33.90
28469,-78.47,33.93
28470,-78.41,33.96
28472,-78.69,34.31
28478,-78.04,34.64
28479,-78.02,34.10
28480,-77.79,34.22
28501,-77.52,35.24
28504,-77.64,35.22
28508,-77.82,35.10
28510,-76.81,34.99
28511,-76.34,34.90
28512,-76.79,34.71
28513,-77.39,35.44
28515,-76.70,35.19
28516,-76.55,34.91
28518,-77.76,34.90
28519,-77.02,35.12
28520,-76.31,34.97
28521,-77.74,34.82
28523,-77.29,35.21
28524,-76.46,34.79
28525,-77.69,35.12
28526,-77.40,35.25
28527,-77.02,35.27
28528,-76.54,34.73
28529,-76.87,35.07
28530,-77.41,35.37
28531,-76.56,34.70
28532,-76.90,34.90
28533,-76.90,34.90
28537,-76.55,35.24
28538,-77.56,35.42
28539,-77.21,34.70
28540,-77.51,34.76
28543,-77.38,34.73
28544,-77.31,34.72
28546,-77.36,34.80
28547,-77.37,34.67
28551,-77.78,35.32
28552,-76.55,35.31
28553,-76.51,34.73
28554,-77.59,35.48
28555,-77.23,34.87
28556,-76.63,35.12
28557,-76.75,34.74
28560,-76.98,35.12
28562,-77.13,35.08
28570,-76.86,34.78
28571,-76.70,35.05
28572,-77.73,35.02
28573,-77.20,35.00
28574,-77.59,34.88
28575,-76.89,34.70
28577,-76.38,34.86
28578,-77.86,35.20
28579,-76.51,34.76
28580,-77.68,35.45
28581,-76.43,34.84
28582,-77.15,34.76
28583,-76.74,35.14
28584,-77.07,34.74
28585,-77.41,35.07
28586,-77.16,35.32
28587,-76.67,35.19
28589,-76.51,34.81
28590,-77.42,35.52
28594,-77.00,34.68
28601,-81.33,35.77
28602,-81.39,35.68
28604,-81.85,36.18
