statetownid,x,y,pc11_state_id,pc11_town_id,polemp_all,emp_all,polemp_051,polemp_052,polemp_061,polemp_062,polemp_071,polemp_072,polemp_081,polemp_089,polemp_091,polemp_099,polemp_101,polemp_104,polemp_105,polemp_106,polemp_110,polemp_120,polemp_131,polemp_139,polemp_141,polemp_151,polemp_170,polemp_191,polemp_192,polemp_201,polemp_202,polemp_203,polemp_210,polemp_221,polemp_222,polemp_231,polemp_239,polemp_241,polemp_242,polemp_243,polemp_251,polemp_252,polemp_259,polemp_261,polemp_262,polemp_263,polemp_264,polemp_266,polemp_271,polemp_272,polemp_273,polemp_274,polemp_275,polemp_279,polemp_281,polemp_282,polemp_291,polemp_292,polemp_293,polemp_302,polemp_303,polemp_304,polemp_309,polemp_325,polemp_351,polemp_352
24519911,73.13913025,22.3448478,24,519911,14,159,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24519912,73.22716251,22.24996662,24,519912,32,374,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24520022,73.32541532,22.42764353,24,520022,332,1135,0,0,0,0,0,0,0,0,0,0,7,0,2,8,0,0,0,0,28,1,0,0,0,102,0,0,15,1,1,0,21,0,7,0,0,0,37,1,1,1,0,0,0,0,0,86,0,0,8,0,1,0,0,0,0,0,0,0,4,0
24520023,73.38641978,22.29938557,24,520023,210,1941,0,0,0,0,0,0,0,0,0,0,5,0,10,38,0,0,0,0,114,2,0,0,0,0,0,0,0,0,1,0,4,7,0,0,0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
24520236,73.84579762,22.34779151,24,520236,120,987,0,0,0,0,0,0,0,0,0,0,0,0,3,16,4,0,0,2,35,0,0,0,0,0,6,0,0,0,0,0,41,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
24520513,74.06291325,22.08979353,24,520513,136,810,0,0,0,0,0,0,0,0,0,0,21,3,3,15,0,8,4,0,64,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24520732,73.72378435,22.04331469,24,520732,82,975,0,0,0,0,0,0,0,0,0,0,10,0,6,4,6,0,5,1,41,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24520918,73.7184224,22.28541674,24,520918,129,1393,0,0,0,0,0,0,0,0,0,0,3,0,2,8,0,0,0,0,30,0,0,0,0,0,5,0,0,0,0,0,14,7,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3
24520919,73.7279619,22.27334261,24,520919,611,5351,0,0,0,0,0,0,0,0,0,0,8,0,31,39,12,0,2,2,367,0,0,0,0,0,5,0,0,0,0,2,21,18,2,0,14,0,36,28,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,2,5
24521555,73.70116191,21.87557123,24,521555,58,896,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24521769,73.59782338,21.6266336,24,521769,292,2112,0,0,0,0,0,0,0,0,0,0,18,2,2,15,0,0,0,6,153,2,2,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,27,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6
24521866,73.7980325,21.53746576,24,521866,72,681,0,0,0,0,0,0,0,32,0,0,5,0,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24521867,73.82980812,21.5115007,24,521867,78,978,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,1,36,0,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24522158,73.07622605,21.91986596,24,522158,203,1265,0,0,0,0,0,0,5,0,0,0,0,3,0,10,0,0,0,3,43,0,0,0,0,0,1,0,0,0,33,7,34,3,16,0,0,0,9,20,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,5
24522159,72.96787417,21.72323665,24,522159,58,310,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24522160,72.99905125,21.73805022,24,522160,29,614,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
24522161,73.00650511,21.72785155,24,522161,199,1195,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,70,0,0,0,0,2,0,0,0,0,0,0,0,0,18,0,0,0,55,0,2,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24522162,73.03340705,21.72960517,24,522162,75,1108,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,17,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24522163,73.01297566,21.70959276,24,522163,32,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24522386,73.01346803,21.65613515,24,522386,92,654,0,0,0,0,0,0,0,0,0,0,0,0,11,24,0,0,1,0,45,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24522387,73.00888305,21.63915685,24,522387,125,1586,5,0,0,0,0,0,0,0,0,0,6,0,9,23,0,0,3,0,34,0,0,0,0,4,0,0,0,0,0,0,13,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
24522388,73.03672873,21.63063977,24,522388,148,1301,0,0,0,0,0,0,0,0,0,0,7,0,0,1,6,0,17,0,67,0,0,0,0,3,0,0,0,0,0,0,18,9,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24522389,73.00633384,21.59634777,24,522389,259,1434,0,0,0,0,0,0,0,0,0,0,3,0,18,31,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24522390,72.9920253,21.55337628,24,522390,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24522437,72.9107248,21.44364764,24,522437,965,1264,0,0,0,0,0,0,0,0,0,0,2,0,5,2,0,0,92,0,2,0,0,0,0,0,0,0,0,0,806,0,0,50,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
24522842,73.50155415,20.77477484,24,522842,87,943,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,54,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24522843,73.67146548,20.72873087,24,522843,182,1849,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,95,0,0,0,0,0,0,0,0,0,2,0,0,2,12,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,10
24522909,72.963088,20.95412011,24,522909,665,3408,0,0,0,0,0,0,0,0,0,25,5,0,15,48,3,0,35,0,56,4,0,4,0,15,17,0,125,0,3,0,64,0,0,0,15,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0
24522910,72.95693833,20.95267994,24,522910,69,493,0,0,0,0,0,0,0,0,3,0,2,0,0,5,4,0,0,0,10,2,3,0,0,0,3,0,0,0,0,0,5,0,0,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
24522911,72.94275868,20.926501,24,522911,2155,3015,0,0,0,0,0,0,0,0,0,6,0,0,1,3,3,0,0,1,7,0,0,0,0,0,7,0,0,0,0,0,1927,160,1,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,16
24522985,72.89137534,21.02510404,24,522985,669,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,15,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,500,0
24523041,72.98469278,20.78382735,24,523041,129,545,0,0,0,0,0,0,8,0,0,0,0,0,2,26,0,1,4,1,9,0,2,0,0,0,1,0,0,0,3,0,18,12,8,0,1,0,16,0,0,0,0,0,0,4,0,7,4,0,0,0,0,0,2,0,0,0,0,0,0,0
24523042,72.97556441,20.77917281,24,523042,192,1026,0,0,0,0,0,0,2,0,7,0,0,0,0,9,66,0,0,0,21,0,0,0,0,0,13,0,0,0,29,2,3,14,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
24523043,72.99760944,20.76726106,24,523043,3733,5408,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,424,7,12,0,196,0,0,182,56,0,48,17,297,8,36,1411,6,0,62,0,481,148,0,0,0,0,0,0,0,0,4,193,0,0,0,0,135,0,0,0,0,0,4,0
24523131,73.06314027,20.75948543,24,523131,663,2115,0,0,0,0,0,8,0,0,0,0,9,0,8,10,1,21,161,0,211,0,21,0,0,4,6,0,0,0,1,0,4,2,82,0,0,0,8,7,0,1,0,0,3,2,4,32,11,4,0,0,3,0,4,0,0,0,1,12,22,0
24523226,73.37095118,20.75217174,24,523226,284,1635,0,0,0,0,0,0,0,0,0,0,12,0,14,26,0,3,39,0,94,0,2,3,0,6,14,0,0,0,0,0,0,0,4,0,0,0,33,0,0,0,15,0,0,0,0,8,8,0,0,0,0,0,3,0,0,0,0,0,0,0
24523313,72.94166754,20.62294304,24,523313,126,785,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,12,7,0,9,51,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
24523314,72.91336542,20.61329395,24,523314,179,827,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24523315,72.91786406,20.59644326,24,523315,61,437,0,0,0,0,0,0,0,0,0,0,0,0,5,8,1,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
24523316,72.95243441,20.57877798,24,523316,81,2036,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,60,1,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24523317,72.9589614,20.56444976,24,523317,354,1228,0,0,0,0,0,0,0,0,0,0,11,0,3,3,11,0,0,0,21,0,6,0,0,46,0,0,0,0,52,1,122,0,0,0,2,0,30,0,0,0,0,0,0,0,0,0,5,10,0,0,8,0,2,0,0,0,0,0,20,1
24523318,72.94765104,20.54348522,24,523318,2668,3569,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1818,675,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0
24523501,72.92229382,20.44989495,24,523501,431,1238,0,0,6,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,42,0,0,0,0,0,0,0,6,0,317,0,2,3,0,0,0,0,1,0,0,16,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
24523502,72.91275382,20.40004614,24,523502,32,850,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24523503,72.93268688,20.40081208,24,523503,62,513,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24523504,72.94403009,20.37639854,24,523504,52,1252,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24523505,72.92833631,20.33723322,24,523505,394,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,9,82,0,0,0,0,6,0,0,0,0,37,0,22,66,11,65,42,0,0,9,0,0,0,0,2,2,0,0,5,7,3,0,0,2,2,0,0,0,0,0,0,5
24523506,72.9700454,20.34763825,24,523506,5,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24523507,72.98140434,20.3043014,24,523507,51,484,0,0,0,0,0,0,12,0,0,2,0,0,0,8,0,0,0,7,6,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
24523679,72.86476125,20.29073916,24,523679,514,1730,0,0,0,0,0,0,2,0,0,0,14,0,30,13,29,0,39,4,113,0,18,0,1,1,13,0,2,1,26,0,0,4,47,4,3,0,12,68,0,0,2,0,0,11,0,1,8,0,1,0,1,1,0,0,0,0,12,0,33,0
24523680,72.90057435,20.28277312,24,523680,78,901,0,0,0,0,0,0,0,0,0,0,4,0,3,13,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
24523681,72.86491163,20.26324455,24,523681,56,341,0,0,0,0,0,0,0,0,0,0,27,0,4,13,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
24523682,72.81291483,20.19798403,24,523682,148,978,0,0,0,0,0,0,0,0,0,0,18,0,6,10,16,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24523683,72.75473043,20.1573811,24,523683,35,424,0,0,0,0,0,2,0,0,0,0,2,0,0,10,2,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24523684,72.79763398,20.16351644,24,523684,235,1414,0,0,0,0,0,0,0,0,0,0,5,0,21,10,17,0,0,0,85,0,0,0,0,3,0,0,0,4,0,0,0,0,29,4,22,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4,0,1
24523788,72.9164861,21.3953215,24,523788,392,3299,0,0,0,0,0,0,0,0,0,0,57,2,8,26,1,0,3,0,250,0,0,1,0,0,3,0,0,0,0,2,2,0,0,0,3,0,26,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,3
24523789,72.88637396,21.31821056,24,523789,1592,4486,0,0,0,0,0,0,0,0,0,0,9,0,3,10,0,0,1252,2,151,0,25,0,6,0,0,0,0,0,6,1,0,0,98,0,0,0,18,0,0,0,0,0,0,0,0,1,0,1,0,0,8,0,0,0,0,0,0,1,0,0
24523880,72.97228728,21.45285346,24,523880,304,3510,0,0,0,0,0,0,0,0,0,1,28,0,33,26,7,0,0,1,134,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24524162,72.9579513,21.29246334,24,524162,89,1036,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
24524203,72.87323918,21.26773423,24,524203,20,117,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24524204,72.73867839,21.18976949,24,524204,108,1516,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,1,16,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
24524205,72.7061822,21.18496845,24,524205,5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24524206,72.67039641,21.16969426,24,524206,50,1409,0,0,0,0,0,0,0,0,0,0,7,0,4,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24524207,72.87930892,21.09597609,24,524207,265,846,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24524208,72.87923266,21.08413559,24,524208,132,1702,0,0,0,0,0,0,0,0,0,0,2,0,0,15,0,0,0,11,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
24524260,72.95006694,21.17776632,24,524260,5797,10958,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,4483,1290,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24524261,72.97479778,21.16808293,24,524261,3231,8063,0,0,0,0,0,0,0,0,0,1,6,0,2,7,7,0,2054,114,912,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,10,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
24524262,72.96423861,21.15532009,24,524262,225,3361,0,0,0,0,0,0,0,0,0,0,1,0,1,14,6,0,0,17,117,0,0,0,0,0,10,0,0,0,0,0,8,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
24524347,73.10244389,21.14386558,24,524347,53,2143,0,0,0,0,0,0,0,0,0,0,5,0,5,8,2,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24524716,73.59177655,21.2532273,24,524716,35,491,0,0,0,0,0,0,0,0,0,0,19,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24524717,73.57958395,21.23060816,24,524717,155,388,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,4
24802442,70.64180207,23.5678778,24,802442,416,3370,0,0,0,0,0,0,17,0,0,2,9,0,3,24,8,9,5,12,130,0,0,0,0,4,0,0,0,0,0,1,4,1,101,1,22,0,34,1,0,0,0,0,2,2,0,1,0,4,0,0,0,9,0,0,0,0,0,0,10,0
24802443,70.33768254,23.28230607,24,802443,1310,7300,0,0,0,0,0,0,125,0,0,0,12,2,7,45,19,1,4,16,164,0,1,0,0,0,12,0,0,0,0,0,790,9,12,0,57,3,10,0,2,0,0,0,4,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,3,0
24802444,70.01746898,23.09881204,24,802444,1460,10029,2,0,0,0,0,1,8,25,0,0,24,5,4,50,6,8,34,174,300,6,3,0,5,0,10,0,8,11,0,2,67,5,475,8,5,0,33,0,0,0,0,0,6,1,0,0,3,0,0,0,0,28,12,0,0,0,0,0,130,1
24802445,69.66297491,23.24338716,24,802445,5591,22753,0,0,0,0,0,0,0,0,0,15,46,1126,21,152,77,51,288,574,674,3,2,7,15,29,76,9,38,21,99,2,814,12,860,7,30,0,178,7,0,0,0,0,8,11,0,4,0,1,0,23,0,19,2,0,0,0,3,0,273,14
24802446,69.34810476,22.84007725,24,802446,984,5943,0,0,0,0,0,0,6,0,0,3,7,0,8,40,6,15,16,152,182,0,0,0,0,8,11,0,0,0,4,6,74,10,279,5,27,0,90,0,0,0,0,0,0,0,2,0,12,0,0,8,0,1,0,1,2,0,0,0,0,9
24802447,70.12542726,23.07235916,24,802447,3108,31818,4,2,22,0,0,0,6,26,14,5,56,49,124,220,54,78,6,69,625,12,22,2,22,124,18,0,9,3,25,3,323,39,270,43,112,18,465,24,2,0,0,0,84,4,0,5,0,1,0,0,4,20,0,18,0,0,0,0,62,14
24802448,71.61996285,24.39291533,24,802448,679,8820,1,0,30,0,0,0,0,0,0,0,0,0,8,39,2,0,6,30,257,39,0,0,0,1,1,1,0,2,0,0,18,14,0,0,115,0,22,0,3,6,0,0,0,0,0,0,5,0,2,3,0,1,1,0,0,0,1,0,67,4
24802449,72.02102362,24.50455904,24,802449,1188,6531,0,0,0,0,0,0,0,0,0,0,1,20,112,94,0,1,114,0,233,5,0,0,0,1,1,0,0,0,3,9,25,10,0,0,225,0,12,15,0,0,0,0,8,5,0,0,1,0,125,0,0,4,0,0,0,0,0,0,164,0
24802450,72.43376099,24.17820808,24,802450,1096,23160,2,0,0,0,0,0,36,0,16,0,23,0,18,123,0,0,5,2,354,13,0,8,0,11,14,0,0,9,14,4,66,17,1,0,199,0,22,0,4,1,0,0,2,0,0,0,0,0,45,3,2,16,0,0,0,0,0,0,66,0
24802451,72.18126823,24.26558322,24,802451,1910,16167,0,3,5,0,0,0,15,0,0,0,22,28,5,87,20,13,29,12,388,6,4,0,0,0,63,1,0,3,4,0,109,0,172,3,173,0,82,0,1,0,0,0,8,34,0,2,189,6,0,15,0,11,188,0,0,0,9,0,180,20
24802452,71.60823808,24.07273579,24,802452,477,5277,0,0,0,0,0,0,2,0,0,0,0,0,34,35,0,0,0,10,222,0,0,1,0,0,0,0,0,0,0,0,13,7,0,0,41,0,74,0,0,2,2,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,9
24802453,71.82753375,23.97050847,24,802453,408,3123,0,0,0,0,2,0,0,0,0,0,0,2,1,21,0,0,0,9,158,4,0,0,0,0,0,0,0,0,0,0,18,2,0,0,28,33,38,0,0,0,0,0,6,0,0,0,0,0,5,25,0,1,0,0,0,0,0,0,50,5
24802454,71.59294289,23.83595551,24,802454,1160,6813,0,0,0,0,0,0,0,0,2,0,25,1,13,55,65,16,6,89,257,0,0,0,0,18,50,2,8,4,1,0,47,108,172,39,0,0,46,1,0,2,8,0,19,0,3,0,14,1,0,5,1,5,36,0,0,0,16,18,0,7
24802455,72.37251465,23.92511771,24,802455,1532,12748,0,0,0,0,0,0,3,0,0,0,35,236,55,146,26,12,6,27,297,22,4,0,0,0,21,0,0,1,19,0,39,37,181,41,29,0,99,27,17,6,3,0,19,4,0,37,16,5,4,28,0,0,0,0,0,0,6,0,8,16
24802456,72.13263455,23.84145998,24,802456,3828,26602,0,0,0,0,2,0,0,1,0,0,57,1,92,139,18,124,30,187,775,31,4,0,13,5,14,0,0,1,7,0,120,45,1357,5,210,8,166,1,11,25,3,0,97,14,0,95,17,4,4,14,3,4,4,0,0,0,0,3,87,30
24802457,71.90313314,23.6909484,24,802457,712,5031,0,0,0,0,0,0,0,0,0,0,0,5,19,25,0,13,41,7,125,2,10,0,0,0,6,0,0,0,0,1,0,26,87,7,203,0,31,2,2,7,7,0,10,0,0,5,6,0,0,0,0,0,0,0,0,0,3,1,60,1
24802458,72.10472944,23.70825662,24,802458,612,2539,0,0,0,0,0,0,0,0,0,0,0,77,14,98,2,6,0,9,87,2,0,0,18,6,14,0,6,0,15,0,10,5,23,0,109,0,42,0,6,0,0,0,24,3,0,26,0,7,0,0,0,0,0,0,0,0,0,1,2,0
24802459,72.62190486,23.88244682,24,802459,530,6447,0,0,0,0,0,0,0,0,0,0,1,2,0,35,0,0,0,6,168,0,0,0,0,0,8,0,0,0,0,0,146,1,1,0,0,0,79,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,79,0
24802460,72.3974731,23.7910602,24,802460,1285,10813,0,0,0,0,0,0,0,0,0,9,0,20,38,582,4,81,2,3,181,0,10,0,0,0,4,0,0,0,10,12,10,0,72,6,14,0,79,2,0,0,0,0,0,0,0,0,0,2,8,102,0,5,0,0,0,0,0,0,2,27
24802461,72.55432115,23.70295831,24,802461,3064,13536,0,0,0,0,0,3,0,0,0,0,37,16,31,166,15,6,2,22,419,0,3,0,0,15,3,1,0,0,7,5,635,0,46,337,6,5,1216,0,0,0,0,0,31,0,0,3,2,13,0,0,0,0,0,0,0,0,0,0,6,13
24802462,72.63839328,23.78026844,24,802462,1108,5444,0,0,0,0,0,0,0,0,0,0,2,14,2,38,11,4,5,0,166,0,9,0,0,6,0,0,0,0,6,31,99,18,171,106,0,0,289,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,113,7
24802463,72.74717199,23.55983086,24,802463,988,8945,0,0,0,0,0,0,0,0,0,122,26,0,5,71,8,19,76,13,281,0,0,0,0,0,0,0,0,10,0,8,12,3,107,0,2,0,131,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,72,16
