"statetownid","x","y","pc11_state_id","pc11_town_id","polemp_all","emp_all","polemp_051","polemp_052","polemp_061","polemp_062","polemp_071","polemp_072","polemp_081","polemp_089","polemp_091","polemp_099","polemp_101","polemp_104","polemp_105","polemp_106","polemp_110","polemp_120","polemp_131","polemp_139","polemp_141","polemp_151","polemp_170","polemp_191","polemp_192","polemp_201","polemp_202","polemp_203","polemp_210","polemp_221","polemp_222","polemp_231","polemp_239","polemp_241","polemp_242","polemp_243","polemp_251","polemp_252","polemp_259","polemp_261","polemp_262","polemp_263","polemp_264","polemp_266","polemp_271","polemp_272","polemp_273","polemp_274","polemp_275","polemp_279","polemp_281","polemp_282","polemp_291","polemp_292","polemp_293","polemp_302","polemp_303","polemp_304","polemp_309","polemp_325","polemp_351","polemp_352"
"19323143",88.42008479356,22.6939083174258,"19","323143",476,3054,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11,13,110,42,25,5,1,1,0,0,0,38,14,1,191,0,3,0,4,0,2,0,0,0,1,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0
"19323144",88.4160169174278,22.688290754208,"19","323144",55,696,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,14,1,12,0,2,1,2,0,6,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19323145",88.4281811326853,22.6866340199448,"19","323145",293,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,9,183,2,0,5,1,0,0,0,0,9,0,0,41,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19323216",88.4427779260748,22.7539483105667,"19","323216",356,1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,14,1,0,0,0,0,0,0,0,1,0,0,314,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0
"19323217",88.5220569595357,22.775406093774,"19","323217",196,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68,85,6,0,0,0,0,0,0,0,3,2,6,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,7,0,3,0,0,0,0,0,2,0,0,0,0,0
"19323218",88.5379407750555,22.7801301545473,"19","323218",66,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,53,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"19323219",88.5352107779288,22.7646902178492,"19","323219",76,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,51,0,0,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19323220",88.5466647752087,22.7701674406454,"19","323220",874,4326,0,0,0,61,0,0,0,0,0,0,0,0,0,29,0,9,66,11,265,108,2,0,0,0,0,0,18,10,3,0,186,0,0,0,46,2,10,0,0,1,0,0,34,0,0,0,2,0,0,9,0,0,0,0,0,0,2,0,0,0
"19323221",88.5581058218269,22.7699846364813,"19","323221",1203,2744,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,180,35,0,0,3,0,2,0,0,7,0,0,908,0,0,0,51,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0
"19323222",88.5743944174603,22.7763807369432,"19","323222",316,2367,0,0,0,0,0,0,0,0,0,0,2,0,0,4,2,8,0,10,190,2,0,0,12,0,5,0,0,8,0,0,3,0,0,0,21,7,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19323223",88.5264887730236,22.7527302052278,"19","323223",179,1627,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,128,0,1,0,0,0,0,0,14,0,1,0,1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"19323224",88.5180428161374,22.7520262054063,"19","323224",34,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"19323225",88.5104859574119,22.7538047945026,"19","323225",170,1295,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,75,51,0,0,0,0,0,0,0,10,0,3,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"19323226",88.4745361823348,22.7356108908076,"19","323226",130,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"19323227",88.5403518600491,22.7046721516756,"19","323227",373,2269,0,0,0,0,0,1,0,0,0,0,8,0,0,1,0,0,0,31,328,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19323305",88.4888879789901,22.6419986551365,"19","323305",323,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,46,127,47,21,0,0,0,2,0,0,0,36,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"19323413",88.6822605812998,22.6952362099342,"19","323413",285,1788,0,0,0,0,0,0,0,0,0,0,4,22,0,44,0,31,2,15,39,17,3,0,0,0,0,0,0,0,0,0,9,0,0,0,40,0,45,0,0,0,0,0,1,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0
"19323510",88.7645949110631,22.8390937021869,"19","323510",157,765,0,0,0,0,0,0,0,0,0,0,0,5,1,11,3,0,0,0,112,0,2,0,0,0,6,0,0,0,8,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19323571",88.9175100950132,22.6757493991675,"19","323571",279,1806,0,0,0,0,0,0,0,0,0,0,7,8,5,7,0,148,2,49,29,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19323572",88.8845684817449,22.6456166735963,"19","323572",177,1805,0,0,0,0,0,0,0,0,0,0,19,6,23,6,0,1,0,1,72,2,0,0,0,0,3,0,0,0,0,0,17,0,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19323573",88.8694186829515,22.6425006810255,"19","323573",63,335,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,11,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19323641",88.7579978521132,22.6993616128083,"19","323641",164,540,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,14,39,97,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19323642",88.8110057955343,22.6814342561673,"19","323642",209,1221,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,9,130,0,2,0,0,0,4,0,0,1,6,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"19323643",88.8316033743492,22.6860193599371,"19","323643",43,844,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19323765",88.4677367455062,22.6299018338105,"19","323765",61,377,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,2,24,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19323766",88.4739566246779,22.6194312088851,"19","323766",185,1493,0,0,0,0,0,0,0,0,0,0,16,3,0,4,0,18,0,2,61,38,4,0,0,0,9,0,0,6,12,0,2,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"19323767",88.4903599589004,22.6307564341274,"19","323767",97,1249,0,0,0,0,0,0,0,0,0,0,5,0,0,20,1,0,0,1,63,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"19323768",88.495474532238,22.6103075778368,"19","323768",3,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19323769",88.5141315324856,22.6160163034235,"19","323769",45,856,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"19323770",88.5352627717066,22.6105599187325,"19","323770",6,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19323771",88.4690297638269,22.5863848030604,"19","323771",2,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19323772",88.4605107566025,22.5965783283409,"19","323772",59,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,31,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19323773",88.4506319257177,22.5995856733428,"19","323773",192,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,104,11,0,0,3,0,1,0,0,0,3,0,2,0,0,0,58,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19323846",88.7308934514326,22.5059171489776,"19","323846",69,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19323847",88.7499167474757,22.5073233193576,"19","323847",485,925,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,382,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19323976",88.8221110455628,22.5519820826881,"19","323976",132,866,0,1,0,0,0,0,0,0,0,0,3,0,0,15,0,0,0,2,52,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19324019",88.9835257114179,22.4709329743167,"19","324019",44,661,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,10,0,0,5,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19324020",88.9869735464465,22.4426122008412,"19","324020",9,142,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19324899",88.1976924230711,23.1224516833845,"19","324899",222,1737,0,0,0,0,0,0,1,0,0,0,6,0,0,40,0,1,0,13,63,0,1,0,0,0,0,0,0,0,0,1,13,16,0,0,0,0,41,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
"19324900",88.2800897964389,23.0757782214712,"19","324900",638,5643,0,0,0,0,0,0,0,0,0,7,88,8,11,55,0,39,2,38,139,6,23,0,0,0,3,0,0,3,0,3,61,0,0,0,0,0,135,0,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"19324901",88.2645158377559,23.0779771511845,"19","324901",66,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,11,5,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19324902",88.2678881184581,23.0669747842638,"19","324902",66,518,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,4,27,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19325035",88.4087001470471,23.1966529676033,"19","325035",198,1088,0,0,0,0,0,0,0,0,0,0,0,0,2,61,0,10,7,17,9,0,4,0,0,0,11,0,0,0,23,0,20,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"19325036",88.4160023085945,23.190712348855,"19","325036",446,2245,0,0,0,0,0,0,0,0,0,0,0,0,7,172,4,4,93,36,55,0,3,0,3,0,2,10,0,0,48,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"19325037",88.4645473412836,23.1201571051549,"19","325037",453,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,2,0,28,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19325038",88.4697933018859,23.090397305802,"19","325038",237,996,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,2,11,0,0,0,0,0,0,19,23,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19325091",88.36471445753,22.9895284467309,"19","325091",49,621,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,13,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19325092",88.3720330276285,22.9982717983347,"19","325092",143,1428,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,45,0,2,0,0,0,0,0,6,0,0,0,2,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
"19325093",88.4073895936852,23.0151009364918,"19","325093",144,1412,0,0,0,0,0,0,0,0,0,0,0,2,9,15,12,15,0,8,35,1,0,0,0,0,0,0,0,0,6,2,2,0,0,4,0,0,27,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0
"19325094",88.4058093410482,23.0072818837418,"19","325094",36,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19325095",88.3820361316452,22.9876419325844,"19","325095",153,1660,0,0,0,0,0,0,0,0,0,0,0,0,19,17,5,9,0,2,52,1,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0
"19325096",88.3721679532474,22.9764965738431,"19","325096",64,960,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,19,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19325097",88.3888155976794,22.9730144413734,"19","325097",258,787,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,38,2,0,16,109,11,5,0,0,2,1,0,0,0,0,46,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0
"19325098",88.3903141028998,22.9614361649248,"19","325098",202,810,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,3,0,6,60,16,24,0,0,0,0,0,0,40,6,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
"19325099",88.3738598848088,22.9293736737513,"19","325099",29,341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,4,7,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"19325100",88.3849596017603,22.9273642024224,"19","325100",86,1347,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,2,0,0,25,11,0,2,0,0,0,0,0,2,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0
"19325101",88.3739138805625,22.9150015262309,"19","325101",14,192,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"19325102",88.3942743417643,22.8774579026752,"19","325102",98,1181,0,0,0,0,0,0,0,0,0,0,0,6,0,8,1,0,0,2,36,0,0,0,0,0,7,0,0,0,11,0,1,0,0,0,0,0,23,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19325103",88.3782249005407,22.8990542439703,"19","325103",63,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,20,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19325104",88.378333666858,22.8921751521868,"19","325104",18,443,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19325105",88.3659503119556,22.8938767919934,"19","325105",43,792,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,16,6,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19325454",88.1727227815571,22.8285641779405,"19","325454",104,990,0,0,1,0,0,0,0,0,0,0,0,0,0,18,3,0,0,39,18,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"19325555",88.2063162039817,22.8030675272964,"19","325555",78,818,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,28,1,2,2,0,0,9,0,0,0,0,1,18,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0
"19325556",88.2287345372018,22.8117738849146,"19","325556",241,3640,0,0,0,0,0,0,0,0,0,0,2,12,2,17,16,0,0,0,70,5,0,4,4,0,2,0,0,4,6,5,13,7,0,6,0,0,53,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,0,3,0
"19325557",88.2701203564058,22.8105226589594,"19","325557",580,1330,0,0,0,0,0,0,0,0,0,0,0,12,1,14,0,2,2,47,22,0,0,10,0,0,0,0,0,44,0,10,374,7,0,0,6,4,9,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"19325558",88.2198940309601,22.7763885922745,"19","325558",96,324,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39,24,5,1,8,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19325559",88.2368958985882,22.7639181725846,"19","325559",62,825,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4,0,6,0,26,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,3,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19325560",88.2525522182598,22.7704016150577,"19","325560",92,706,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,2,8,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19325576",88.3088964509411,22.7536101766039,"19","325576",391,1217,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,187,82,25,0,0,0,0,0,38,0,0,0,2,1,0,2,0,7,2,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,18,0,0,0,0,0,0
"19325577",88.3228022973049,22.7472748209883,"19","325577",846,2189,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,7,54,39,8,22,0,0,0,16,0,0,0,15,1,13,467,0,140,2,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,16
"19325578",88.3294825211103,22.7215955910983,"19","325578",257,1230,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,113,31,14,2,0,0,0,4,0,0,47,9,0,13,0,0,0,1,0,12,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
"19325579",88.3135631515851,22.7167992914252,"19","325579",50,420,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,5,0,0,0,0,14,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"19325580",88.3238509392278,22.7086536599383,"19","325580",260,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,40,7,194,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"19325581",88.3339543869332,22.6990906910745,"19","325581",138,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,32,27,2,1,5,0,0,12,0,4,0,6,3,0,3,0,0,4,0,28,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"19325582",88.3151037786873,22.695000830398,"19","325582",153,875,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,7,45,26,3,4,0,0,0,0,0,0,0,17,2,6,6,0,0,5,0,9,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4
"19325583",88.323218411953,22.6913283047277,"19","325583",501,2742,0,0,0,0,0,0,0,0,0,0,0,5,42,20,0,0,0,231,88,31,2,0,0,0,8,7,0,0,10,7,7,15,0,0,0,0,25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19325584",88.3121467013341,22.6719083331366,"19","325584",735,1340,0,0,0,0,0,1,0,0,0,0,0,0,6,8,0,0,0,130,12,39,13,0,0,13,18,0,0,37,22,0,0,73,0,0,31,0,199,0,0,0,0,0,0,8,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,11
"19325632",88.1954310532268,22.7433546347679,"19","325632",165,1939,0,6,0,0,0,0,0,0,0,5,0,0,0,14,3,0,21,4,34,3,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2
"19325633",88.2061885222916,22.7405957303571,"19","325633",193,1209,0,0,0,0,0,0,0,0,0,0,5,0,0,92,1,0,8,0,44,0,0,0,0,0,1,0,0,0,4,0,1,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"19325634",88.2198445865148,22.7581100392878,"19","325634",141,518,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,89,1,18,0,0,15,0,0,8,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19325635",88.2299196076667,22.7480688246719,"19","325635",342,743,0,0,0,0,0,0,0,0,0,0,0,0,22,2,1,0,91,0,22,0,0,10,0,0,0,0,0,0,4,0,172,1,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"19325636",88.1995825245796,22.7167187462214,"19","325636",54,217,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19325637",88.1992521238453,22.7011566681663,"19","325637",66,634,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,44,1,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19325638",88.2196629529913,22.6938135736042,"19","325638",54,708,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19325639",88.2211593722007,22.6765380621376,"19","325639",65,454,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,3,0,26,21,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3
"19325640",88.1862331896609,22.6830456017603,"19","325640",138,880,0,0,1,0,0,0,0,0,0,0,1,0,0,7,2,0,2,29,55,0,2,0,1,0,0,0,1,0,8,0,1,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
"19325661",88.2439320108882,22.747047488595,"19","325661",656,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,5,67,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19325662",88.2532993283262,22.7535458898744,"19","325662",170,589,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,2,14,72,6,0,2,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"19325663",88.2638396241808,22.7534990074793,"19","325663",63,593,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,6,0,2,1,0,0,0,0,0,0,27,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
