id,x,y
"25410",81.45,26.25
"25411",81.55,26.25
"25412",81.65,26.25
"25413",81.75,26.25
"25414",81.85,26.25
"25415",81.95,26.25
"25416",82.05,26.25
"25417",82.15,26.25
"25418",82.25,26.25
"25419",82.35,26.25
"25420",82.45,26.25
"25421",82.55,26.25
"25422",82.65,26.25
"25423",82.75,26.25
"25424",82.85,26.25
"25425",82.95,26.25
"25426",83.05,26.25
"25427",83.15,26.25
"25428",83.25,26.25
"25429",83.35,26.25
"25430",83.45,26.25
"25431",83.55,26.25
"25432",83.65,26.25
"25433",83.75,26.25
"25434",83.85,26.25
"25435",83.95,26.25
"25469",87.35,26.25
"25470",87.45,26.25
"25471",87.55,26.25
"25472",87.65,26.25
"25473",87.75,26.25
"25474",87.85,26.25
"25475",87.95,26.25
"25476",88.05,26.25
"25477",88.15,26.25
"25478",88.25,26.25
"25488",89.25,26.25
"25489",89.35,26.25
"25490",89.45,26.25
"25491",89.55,26.25
"25492",89.65,26.25
"25493",89.75,26.25
"25494",89.85,26.25
"25501",90.55,26.25
"25502",90.65,26.25
"25503",90.75,26.25
"25504",90.85,26.25
"25505",90.95,26.25
"25506",91.05,26.25
"25507",91.15,26.25
"25508",91.25,26.25
"25509",91.35,26.25
"25510",91.45,26.25
"25511",91.55,26.25
"25512",91.65,26.25
"25513",91.75,26.25
"25514",91.85,26.25
"25515",91.95,26.25
"25516",92.05,26.25
"25517",92.15,26.25
"25518",92.25,26.25
"25519",92.35,26.25
"25520",92.45,26.25
"25521",92.55,26.25
"25522",92.65,26.25
"25523",92.75,26.25
"25524",92.85,26.25
"25525",92.95,26.25
"25526",93.05,26.25
"25527",93.15,26.25
"25528",93.25,26.25
"25529",93.35,26.25
"25530",93.45,26.25
"25531",93.55,26.25
"25532",93.65,26.25
"25533",93.75,26.25
"25534",93.85,26.25
"25535",93.95,26.25
"25536",94.05,26.25
"25537",94.15,26.25
"25538",94.25,26.25
"25634",75.85,26.35
"25635",75.95,26.35
"25636",76.05,26.35
"25637",76.15,26.35
"25638",76.25,26.35
"25639",76.35,26.35
"25640",76.45,26.35
"25641",76.55,26.35
"25642",76.65,26.35
"25643",76.75,26.35
"25644",76.85,26.35
"25645",76.95,26.35
"25646",77.05,26.35
"25647",77.15,26.35
"25648",77.25,26.35
"25649",77.35,26.35
"25650",77.45,26.35
"25651",77.55,26.35
"25652",77.65,26.35
"25653",77.75,26.35
"25656",78.05,26.35
"25657",78.15,26.35
"25658",78.25,26.35
"25659",78.35,26.35
"25660",78.45,26.35
"25661",78.55,26.35
"25662",78.65,26.35
"25663",78.75,26.35
"25664",78.85,26.35
"25665",78.95,26.35
"25666",79.05,26.35
"25667",79.15,26.35
"25668",79.25,26.35
"25669",79.35,26.35
"25670",79.45,26.35
"25671",79.55,26.35
"25672",79.65,26.35
"25673",79.75,26.35
"25674",79.85,26.35
"25675",79.95,26.35
"25676",80.05,26.35
"25677",80.15,26.35
"25678",80.25,26.35
"25679",80.35,26.35
"25680",80.45,26.35
"25681",80.55,26.35
"25682",80.65,26.35
"25683",80.75,26.35
"25684",80.85,26.35
"25685",80.95,26.35
"25686",81.05,26.35
"25687",81.15,26.35
"25688",81.25,26.35
"25689",81.35,26.35
"25690",81.45,26.35
"25691",81.55,26.35
"25692",81.65,26.35
"25693",81.75,26.35
"25694",81.85,26.35
"25695",81.95,26.35
"25696",82.05,26.35
"25697",82.15,26.35
"25698",82.25,26.35
"25699",82.35,26.35
"25700",82.45,26.35
"25701",82.55,26.35
"25702",82.65,26.35
"25703",82.75,26.35
"25704",82.85,26.35
"25705",82.95,26.35
"25706",83.05,26.35
"25707",83.15,26.35
"25708",83.25,26.35
"25709",83.35,26.35
"25710",83.45,26.35
"25711",83.55,26.35
"25712",83.65,26.35
"25713",83.75,26.35
"25714",83.85,26.35
"25715",83.95,26.35
"25749",87.35,26.35
"25750",87.45,26.35
"25751",87.55,26.35
"25752",87.65,26.35
"25753",87.75,26.35
"25754",87.85,26.35
"25755",87.95,26.35
"25756",88.05,26.35
"25757",88.15,26.35
"25758",88.25,26.35
"25768",89.25,26.35
"25769",89.35,26.35
"25770",89.45,26.35
"25771",89.55,26.35
"25772",89.65,26.35
"25773",89.75,26.35
"25774",89.85,26.35
"25781",90.55,26.35
"25782",90.65,26.35
"25783",90.75,26.35
"25784",90.85,26.35
"25785",90.95,26.35
"25786",91.05,26.35
"25787",91.15,26.35
"25788",91.25,26.35
"25789",91.35,26.35
"25790",91.45,26.35
"25791",91.55,26.35
"25792",91.65,26.35
"25793",91.75,26.35
"25794",91.85,26.35
"25795",91.95,26.35
"25796",92.05,26.35
"25797",92.15,26.35
"25798",92.25,26.35
"25799",92.35,26.35
"25800",92.45,26.35
"25801",92.55,26.35
"25802",92.65,26.35
"25803",92.75,26.35
"25804",92.85,26.35
"25805",92.95,26.35
"25806",93.05,26.35
"25807",93.15,26.35
"25808",93.25,26.35
"25809",93.35,26.35
"25810",93.45,26.35
"25811",93.55,26.35
"25812",93.65,26.35
"25813",93.75,26.35
"25814",93.85,26.35
"25815",93.95,26.35
"25816",94.05,26.35
"25817",94.15,26.35
"25818",94.25,26.35
"25930",77.25,26.45
"25931",77.35,26.45
"25932",77.45,26.45
"25933",77.55,26.45
"25934",77.65,26.45
"25935",77.75,26.45
"25936",77.85,26.45
"25937",77.95,26.45
"25938",78.05,26.45
"25939",78.15,26.45
"25940",78.25,26.45
"25941",78.35,26.45
"25942",78.45,26.45
"25943",78.55,26.45
"25944",78.65,26.45
"25945",78.75,26.45
"25946",78.85,26.45
"25947",78.95,26.45
"25948",79.05,26.45
"25949",79.15,26.45
"25950",79.25,26.45
"25951",79.35,26.45
"25952",79.45,26.45
"25953",79.55,26.45
"25954",79.65,26.45
"25955",79.75,26.45
"25956",79.85,26.45
"25957",79.95,26.45
"25958",80.05,26.45
"25959",80.15,26.45
"25960",80.25,26.45
"25961",80.35,26.45
"25962",80.45,26.45
"25963",80.55,26.45
"25964",80.65,26.45
"25965",80.75,26.45
"25966",80.85,26.45
"25967",80.95,26.45
"25968",81.05,26.45
"25969",81.15,26.45
"25970",81.25,26.45
"25971",81.35,26.45
"25972",81.45,26.45
"25973",81.55,26.45
"25974",81.65,26.45
"25975",81.75,26.45
"25976",81.85,26.45
"25977",81.95,26.45
"25978",82.05,26.45
"25979",82.15,26.45
"25980",82.25,26.45
"25981",82.35,26.45
"25982",82.45,26.45
"25983",82.55,26.45
"25984",82.65,26.45
"25985",82.75,26.45
"25986",82.85,26.45
"25987",82.95,26.45
"25988",83.05,26.45
"25989",83.15,26.45
"25990",83.25,26.45
"25991",83.35,26.45
"25992",83.45,26.45
"25993",83.55,26.45
"25994",83.65,26.45
"25995",83.75,26.45
"25996",83.85,26.45
"25997",83.95,26.45
"26033",87.55,26.45
"26034",87.65,26.45
"26035",87.75,26.45
"26036",87.85,26.45
"26037",87.95,26.45
"26038",88.05,26.45
"26039",88.15,26.45
"26050",89.25,26.45
"26051",89.35,26.45
"26052",89.45,26.45
"26053",89.55,26.45
"26054",89.65,26.45
"26055",89.75,26.45
"26056",89.85,26.45
"26063",90.55,26.45
"26064",90.65,26.45
"26065",90.75,26.45
"26066",90.85,26.45
"26067",90.95,26.45
"26068",91.05,26.45
"26069",91.15,26.45
"26070",91.25,26.45
"26071",91.35,26.45
"26072",91.45,26.45
"26073",91.55,26.45
"26074",91.65,26.45
"26075",91.75,26.45
"26076",91.85,26.45
"26077",91.95,26.45
"26078",92.05,26.45
"26079",92.15,26.45
"26080",92.25,26.45
"26081",92.35,26.45
"26082",92.45,26.45
"26083",92.55,26.45
"26084",92.65,26.45
"26085",92.75,26.45
"26086",92.85,26.45
"26087",92.95,26.45
"26088",93.05,26.45
"26089",93.15,26.45
"26090",93.25,26.45
"26091",93.35,26.45
"26092",93.45,26.45
"26093",93.55,26.45
"26094",93.65,26.45
"26095",93.75,26.45
"26096",93.85,26.45
"26097",93.95,26.45
"26098",94.05,26.45
"26099",94.15,26.45
"26100",94.25,26.45
"26216",77.25,26.55
"26217",77.35,26.55
"26218",77.45,26.55
"26219",77.55,26.55
"26220",77.65,26.55
"26221",77.75,26.55
"26222",77.85,26.55
"26223",77.95,26.55
"26224",78.05,26.55
"26225",78.15,26.55
"26226",78.25,26.55
"26227",78.35,26.55
"26228",78.45,26.55
"26229",78.55,26.55
"26230",78.65,26.55
"26231",78.75,26.55
"26232",78.85,26.55
"26233",78.95,26.55
"26234",79.05,26.55
"26235",79.15,26.55
"26236",79.25,26.55
"26237",79.35,26.55
"26238",79.45,26.55
"26239",79.55,26.55
"26240",79.65,26.55
"26241",79.75,26.55
"26242",79.85,26.55
"26243",79.95,26.55
"26244",80.05,26.55
"26245",80.15,26.55
"26246",80.25,26.55
"26247",80.35,26.55
"26248",80.45,26.55
"26249",80.55,26.55
"26250",80.65,26.55
"26251",80.75,26.55
"26252",80.85,26.55
"26253",80.95,26.55
"26254",81.05,26.55
"26255",81.15,26.55
"26256",81.25,26.55
"26257",81.35,26.55
"26258",81.45,26.55
"26259",81.55,26.55
"26260",81.65,26.55
"26261",81.75,26.55
"26262",81.85,26.55
"26263",81.95,26.55
"26264",82.05,26.55
"26265",82.15,26.55
"26266",82.25,26.55
"26267",82.35,26.55
"26268",82.45,26.55
"26269",82.55,26.55
"26270",82.65,26.55
"26271",82.75,26.55
"26272",82.85,26.55
"26273",82.95,26.55
"26274",83.05,26.55
"26275",83.15,26.55
"26276",83.25,26.55
"26277",83.35,26.55
"26278",83.45,26.55
"26279",83.55,26.55
"26280",83.65,26.55
"26281",83.75,26.55
"26282",83.85,26.55
"26283",83.95,26.55
"26336",89.25,26.55
"26337",89.35,26.55
"26338",89.45,26.55
"26339",89.55,26.55
"26340",89.65,26.55
"26341",89.75,26.55
"26342",89.85,26.55
"26349",90.55,26.55
"26350",90.65,26.55
"26351",90.75,26.55
"26352",90.85,26.55
"26353",90.95,26.55
"26354",91.05,26.55
"26355",91.15,26.55
"26356",91.25,26.55
"26357",91.35,26.55
"26358",91.45,26.55
"26359",91.55,26.55
"26360",91.65,26.55
"26361",91.75,26.55
"26362",91.85,26.55
"26363",91.95,26.55
"26364",92.05,26.55
"26365",92.15,26.55
"26366",92.25,26.55
"26367",92.35,26.55
"26368",92.45,26.55
"26369",92.55,26.55
"26370",92.65,26.55
"26371",92.75,26.55
"26372",92.85,26.55
"26373",92.95,26.55
"26374",93.05,26.55
"26375",93.15,26.55
"26376",93.25,26.55
"26377",93.35,26.55
"26378",93.45,26.55
"26379",93.55,26.55
"26380",93.65,26.55
"26381",93.75,26.55
"26382",93.85,26.55
"26383",93.95,26.55
"26384",94.05,26.55
"26385",94.15,26.55
"26386",94.25,26.55
"26505",77.25,26.65
"26506",77.35,26.65
"26507",77.45,26.65
"26508",77.55,26.65
"26509",77.65,26.65
"26510",77.75,26.65
"26511",77.85,26.65
"26512",77.95,26.65
"26513",78.05,26.65
"26514",78.15,26.65
"26515",78.25,26.65
"26516",78.35,26.65
"26517",78.45,26.65
"26518",78.55,26.65
"26519",78.65,26.65
"26520",78.75,26.65
"26521",78.85,26.65
"26522",78.95,26.65
"26523",79.05,26.65
"26524",79.15,26.65
"26525",79.25,26.65
"26526",79.35,26.65
"26527",79.45,26.65
"26528",79.55,26.65
"26529",79.65,26.65
"26530",79.75,26.65
"26531",79.85,26.65
"26532",79.95,26.65
"26533",80.05,26.65
"26534",80.15,26.65
"26535",80.25,26.65
"26536",80.35,26.65
"26537",80.45,26.65
"26538",80.55,26.65
"26539",80.65,26.65
"26540",80.75,26.65
"26541",80.85,26.65
"26542",80.95,26.65
"26543",81.05,26.65
"26544",81.15,26.65
"26545",81.25,26.65
"26546",81.35,26.65
"26547",81.45,26.65
"26548",81.55,26.65
"26549",81.65,26.65
"26550",81.75,26.65
"26551",81.85,26.65
"26552",81.95,26.65
"26553",82.05,26.65
"26554",82.15,26.65
"26555",82.25,26.65
"26556",82.35,26.65
"26557",82.45,26.65
"26558",82.55,26.65
"26559",82.65,26.65
"26560",82.75,26.65
"26561",82.85,26.65
"26562",82.95,26.65
"26563",83.05,26.65
"26564",83.15,26.65
"26565",83.25,26.65
"26566",83.35,26.65
"26567",83.45,26.65
"26568",83.55,26.65
"26569",83.65,26.65
"26570",83.75,26.65
"26571",83.85,26.65
"26572",83.95,26.65
"26625",89.25,26.65
"26626",89.35,26.65
"26627",89.45,26.65
"26628",89.55,26.65
"26629",89.65,26.65
"26630",89.75,26.65
"26631",89.85,26.65
"26638",90.55,26.65
"26639",90.65,26.65
"26640",90.75,26.65
"26641",90.85,26.65
"26642",90.95,26.65
"26643",91.05,26.65
"26644",91.15,26.65
"26645",91.25,26.65
"26646",91.35,26.65
"26647",91.45,26.65
"26648",91.55,26.65
"26649",91.65,26.65
"26650",91.75,26.65
"26651",91.85,26.65
"26652",91.95,26.65
"26653",92.05,26.65
"26654",92.15,26.65
"26655",92.25,26.65
"26656",92.35,26.65
"26657",92.45,26.65
"26658",92.55,26.65
"26659",92.65,26.65
"26660",92.75,26.65
"26661",92.85,26.65
"26662",92.95,26.65
"26663",93.05,26.65
"26664",93.15,26.65
"26665",93.25,26.65
"26666",93.35,26.65
"26667",93.45,26.65
"26668",93.55,26.65
"26669",93.65,26.65
"26670",93.75,26.65
"26671",93.85,26.65
"26672",93.95,26.65
"26673",94.05,26.65
"26674",94.15,26.65
"26675",94.25,26.65
"26801",77.85,26.75
"26802",77.95,26.75
"26803",78.05,26.75
"26804",78.15,26.75
"26805",78.25,26.75
"26806",78.35,26.75
"26807",78.45,26.75
"26808",78.55,26.75
"26809",78.65,26.75
"26810",78.75,26.75
"26811",78.85,26.75
"26812",78.95,26.75
"26813",79.05,26.75
"26814",79.15,26.75
"26815",79.25,26.75
"26816",79.35,26.75
"26817",79.45,26.75
"26818",79.55,26.75
"26819",79.65,26.75
"26820",79.75,26.75
"26821",79.85,26.75
"26822",79.95,26.75
"26823",80.05,26.75
"26824",80.15,26.75
"26825",80.25,26.75
"26826",80.35,26.75
"26827",80.45,26.75
"26828",80.55,26.75
"26829",80.65,26.75
"26830",80.75,26.75
"26831",80.85,26.75
"26832",80.95,26.75
"26833",81.05,26.75
"26834",81.15,26.75
"26835",81.25,26.75
"26836",81.35,26.75
"26837",81.45,26.75
"26838",81.55,26.75
"26839",81.65,26.75
"26840",81.75,26.75
"26841",81.85,26.75
"26842",81.95,26.75
"26843",82.05,26.75
"26844",82.15,26.75
"26845",82.25,26.75
"26846",82.35,26.75
"26847",82.45,26.75
"26848",82.55,26.75
"26849",82.65,26.75
"26850",82.75,26.75
"26851",82.85,26.75
"26852",82.95,26.75
"26853",83.05,26.75
"26854",83.15,26.75
"26855",83.25,26.75
"26856",83.35,26.75
"26857",83.45,26.75
"26858",83.55,26.75
"26859",83.65,26.75
"26860",83.75,26.75
"26915",89.25,26.75
"26916",89.35,26.75
"26917",89.45,26.75
"26918",89.55,26.75
"26919",89.65,26.75
"26920",89.75,26.75
"26921",89.85,26.75
"26950",92.75,26.75
"26951",92.85,26.75
"26952",92.95,26.75
"26953",93.05,26.75
"26954",93.15,26.75
"26955",93.25,26.75
"26956",93.35,26.75
"26957",93.45,26.75
"26958",93.55,26.75
"26959",93.65,26.75
"26960",93.75,26.75
"26961",93.85,26.75
"26962",93.95,26.75
"26963",94.05,26.75
"26964",94.15,26.75
"26965",94.25,26.75
"26966",94.35,26.75
"26967",94.45,26.75
"26968",94.55,26.75
"26969",94.65,26.75
"26970",94.75,26.75
"26971",94.85,26.75
"26972",94.95,26.75
"26973",95.05,26.75
"26974",95.15,26.75
"26975",95.25,26.75
"26976",95.35,26.75
"26977",95.45,26.75
"26978",95.55,26.75
"26979",95.65,26.75
"26980",95.75,26.75
"26981",95.85,26.75
"26982",95.95,26.75
"26983",96.05,26.75
"27091",77.85,26.85
"27092",77.95,26.85
"27093",78.05,26.85
"27094",78.15,26.85
"27095",78.25,26.85
"27096",78.35,26.85
"27097",78.45,26.85
"27098",78.55,26.85
"27099",78.65,26.85
"27100",78.75,26.85
"27101",78.85,26.85
"27102",78.95,26.85
"27103",79.05,26.85
"27104",79.15,26.85
"27105",79.25,26.85
"27106",79.35,26.85
"27107",79.45,26.85
"27108",79.55,26.85
"27109",79.65,26.85
"27110",79.75,26.85
"27111",79.85,26.85
"27112",79.95,26.85
"27113",80.05,26.85
"27114",80.15,26.85
"27115",80.25,26.85
"27116",80.35,26.85
"27117",80.45,26.85
"27118",80.55,26.85
"27119",80.65,26.85
"27120",80.75,26.85
"27121",80.85,26.85
"27122",80.95,26.85
"27123",81.05,26.85
"27124",81.15,26.85
"27125",81.25,26.85
"27126",81.35,26.85
"27127",81.45,26.85
"27128",81.55,26.85
"27129",81.65,26.85
"27130",81.75,26.85
"27131",81.85,26.85
"27132",81.95,26.85
"27133",82.05,26.85
"27134",82.15,26.85
"27135",82.25,26.85
"27136",82.35,26.85
"27137",82.45,26.85
"27138",82.55,26.85
"27139",82.65,26.85
"27140",82.75,26.85
"27141",82.85,26.85
"27142",82.95,26.85
"27143",83.05,26.85
"27144",83.15,26.85
"27145",83.25,26.85
"27146",83.35,26.85
"27147",83.45,26.85
"27148",83.55,26.85
"27149",83.65,26.85
"27150",83.75,26.85
"27240",92.75,26.85
"27241",92.85,26.85
"27242",92.95,26.85
"27243",93.05,26.85
"27244",93.15,26.85
"27245",93.25,26.85
"27246",93.35,26.85
"27247",93.45,26.85
"27248",93.55,26.85
"27249",93.65,26.85
"27250",93.75,26.85
"27251",93.85,26.85
"27252",93.95,26.85
"27253",94.05,26.85
"27254",94.15,26.85
"27255",94.25,26.85
"27256",94.35,26.85
"27257",94.45,26.85
"27258",94.55,26.85
"27259",94.65,26.85
"27260",94.75,26.85
"27261",94.85,26.85
"27262",94.95,26.85
"27263",95.05,26.85
"27264",95.15,26.85
"27265",95.25,26.85
"27266",95.35,26.85
"27267",95.45,26.85
"27268",95.55,26.85
"27269",95.65,26.85
"27270",95.75,26.85
"27271",95.85,26.85
"27272",95.95,26.85
"27273",96.05,26.85
"27384",78.05,26.95
"27385",78.15,26.95
"27386",78.25,26.95
"27387",78.35,26.95
"27388",78.45,26.95
"27389",78.55,26.95
"27390",78.65,26.95
"27391",78.75,26.95
"27392",78.85,26.95
"27397",79.35,26.95
"27398",79.45,26.95
"27399",79.55,26.95
"27400",79.65,26.95
"27401",79.75,26.95
"27402",79.85,26.95
"27403",79.95,26.95
"27404",80.05,26.95
"27405",80.15,26.95
"27406",80.25,26.95
"27407",80.35,26.95
"27408",80.45,26.95
"27409",80.55,26.95
"27410",80.65,26.95
"27411",80.75,26.95
"27412",80.85,26.95
"27413",80.95,26.95
"27414",81.05,26.95
"27415",81.15,26.95
"27416",81.25,26.95
"27417",81.35,26.95
"27418",81.45,26.95
"27419",81.55,26.95
"27420",81.65,26.95
"27421",81.75,26.95
"27422",81.85,26.95
"27423",81.95,26.95
"27424",82.05,26.95
"27425",82.15,26.95
"27426",82.25,26.95
"27427",82.35,26.95
"27428",82.45,26.95
"27429",82.55,26.95
"27430",82.65,26.95
"27431",82.75,26.95
"27432",82.85,26.95
"27433",82.95,26.95
"27434",83.05,26.95
"27435",83.15,26.95
"27436",83.25,26.95
"27437",83.35,26.95
"27438",83.45,26.95
"27439",83.55,26.95
"27440",83.65,26.95
"27441",83.75,26.95
"27531",92.75,26.95
"27532",92.85,26.95
"27533",92.95,26.95
"27534",93.05,26.95
"27535",93.15,26.95
"27536",93.25,26.95
"27537",93.35,26.95
"27538",93.45,26.95
"27539",93.55,26.95
"27540",93.65,26.95
"27541",93.75,26.95
"27542",93.85,26.95
"27543",93.95,26.95
"27544",94.05,26.95
"27545",94.15,26.95
"27546",94.25,26.95
"27547",94.35,26.95
"27548",94.45,26.95
"27549",94.55,26.95
"27550",94.65,26.95
"27551",94.75,26.95
"27552",94.85,26.95
"27553",94.95,26.95
"27554",95.05,26.95
"27555",95.15,26.95
"27556",95.25,26.95
"27557",95.35,26.95
"27558",95.45,26.95
"27559",95.55,26.95
"27560",95.65,26.95
"27561",95.75,26.95
"27562",95.85,26.95
"27563",95.95,26.95
"27564",96.05,26.95
"27676",78.05,27.05
"27677",78.15,27.05
"27678",78.25,27.05
"27679",78.35,27.05
"27680",78.45,27.05
"27681",78.55,27.05
"27682",78.65,27.05
"27683",78.75,27.05
"27684",78.85,27.05
"27689",79.35,27.05
"27690",79.45,27.05
"27691",79.55,27.05
"27692",79.65,27.05
"27693",79.75,27.05
"27694",79.85,27.05
"27695",79.95,27.05
"27696",80.05,27.05
"27697",80.15,27.05
"27698",80.25,27.05
"27699",80.35,27.05
"27700",80.45,27.05
"27701",80.55,27.05
"27702",80.65,27.05
"27703",80.75,27.05
"27704",80.85,27.05
"27705",80.95,27.05
"27706",81.05,27.05
"27707",81.15,27.05
"27708",81.25,27.05
"27709",81.35,27.05
"27710",81.45,27.05
"27711",81.55,27.05
"27712",81.65,27.05
"27713",81.75,27.05
"27714",81.85,27.05
"27715",81.95,27.05
"27716",82.05,27.05
"27717",82.15,27.05
"27718",82.25,27.05
"27719",82.35,27.05
"27720",82.45,27.05
"27721",82.55,27.05
"27722",82.65,27.05
"27723",82.75,27.05
"27724",82.85,27.05
"27725",82.95,27.05
"27726",83.05,27.05
"27727",83.15,27.05
"27728",83.25,27.05
"27729",83.35,27.05
"27730",83.45,27.05
"27731",83.55,27.05
"27823",92.75,27.05
"27824",92.85,27.05
"27825",92.95,27.05
"27826",93.05,27.05
"27827",93.15,27.05
"27828",93.25,27.05
"27829",93.35,27.05
"27830",93.45,27.05
"27831",93.55,27.05
"27832",93.65,27.05
"27833",93.75,27.05
"27834",93.85,27.05
"27835",93.95,27.05
"27836",94.05,27.05
"27837",94.15,27.05
"27838",94.25,27.05
"27839",94.35,27.05
"27840",94.45,27.05
"27841",94.55,27.05
"27842",94.65,27.05
"27843",94.75,27.05
"27844",94.85,27.05
"27845",94.95,27.05
"27846",95.05,27.05
"27847",95.15,27.05
"27848",95.25,27.05
"27849",95.35,27.05
"27850",95.45,27.05
"27851",95.55,27.05
"27852",95.65,27.05
"27853",95.75,27.05
"27854",95.85,27.05
"27855",95.95,27.05
"27856",96.05,27.05
"27967",77.85,27.15
"27968",77.95,27.15
"27969",78.05,27.15
"27970",78.15,27.15
"27971",78.25,27.15
"27972",78.35,27.15
"27973",78.45,27.15
"27974",78.55,27.15
"27975",78.65,27.15
"27982",79.35,27.15
"27983",79.45,27.15
"27984",79.55,27.15
"27985",79.65,27.15
"27986",79.75,27.15
"27987",79.85,27.15
"27988",79.95,27.15
"27989",80.05,27.15
"27990",80.15,27.15
"27991",80.25,27.15
"27992",80.35,27.15
"27993",80.45,27.15
"27994",80.55,27.15
"27995",80.65,27.15
"27996",80.75,27.15
"27997",80.85,27.15
"27998",80.95,27.15
"27999",81.05,27.15
"28000",81.15,27.15
"28001",81.25,27.15
"28002",81.35,27.15
"28003",81.45,27.15
"28004",81.55,27.15
"28005",81.65,27.15
"28006",81.75,27.15
"28007",81.85,27.15
"28008",81.95,27.15
"28009",82.05,27.15
"28010",82.15,27.15
"28011",82.25,27.15
"28012",82.35,27.15
"28013",82.45,27.15
"28014",82.55,27.15
"28015",82.65,27.15
"28016",82.75,27.15
"28017",82.85,27.15
"28018",82.95,27.15
"28019",83.05,27.15
"28020",83.15,27.15
"28021",83.25,27.15
"28022",83.35,27.15
"28023",83.45,27.15
"28024",83.55,27.15
"28116",92.75,27.15
"28117",92.85,27.15
"28118",92.95,27.15
"28119",93.05,27.15
"28120",93.15,27.15
"28121",93.25,27.15
"28122",93.35,27.15
"28123",93.45,27.15
"28124",93.55,27.15
"28125",93.65,27.15
"28126",93.75,27.15
"28127",93.85,27.15
"28128",93.95,27.15
"28129",94.05,27.15
"28130",94.15,27.15
"28131",94.25,27.15
"28132",94.35,27.15
"28133",94.45,27.15
"28134",94.55,27.15
"28135",94.65,27.15
"28136",94.75,27.15
"28137",94.85,27.15
"28138",94.95,27.15
"28139",95.05,27.15
"28140",95.15,27.15
"28141",95.25,27.15
"28142",95.35,27.15
"28143",95.45,27.15
"28144",95.55,27.15
"28145",95.65,27.15
"28146",95.75,27.15
"28147",95.85,27.15
"28148",95.95,27.15
"28149",96.05,27.15
"28255",77.25,27.25
"28256",77.35,27.25
"28257",77.45,27.25
"28258",77.55,27.25
"28259",77.65,27.25
"28260",77.75,27.25
"28261",77.85,27.25
"28262",77.95,27.25
"28263",78.05,27.25
"28264",78.15,27.25
"28276",79.35,27.25
"28277",79.45,27.25
"28278",79.55,27.25
"28279",79.65,27.25
"28280",79.75,27.25
"28281",79.85,27.25
"28282",79.95,27.25
"28283",80.05,27.25
"28284",80.15,27.25
"28285",80.25,27.25
"28286",80.35,27.25
"28287",80.45,27.25
"28288",80.55,27.25
"28289",80.65,27.25
"28290",80.75,27.25
"28291",80.85,27.25
"28292",80.95,27.25
"28293",81.05,27.25
"28294",81.15,27.25
"28295",81.25,27.25
"28296",81.35,27.25
"28297",81.45,27.25
"28298",81.55,27.25
"28299",81.65,27.25
"28300",81.75,27.25
"28301",81.85,27.25
"28302",81.95,27.25
"28303",82.05,27.25
"28304",82.15,27.25
"28305",82.25,27.25
"28306",82.35,27.25
"28307",82.45,27.25
"28308",82.55,27.25
"28309",82.65,27.25
"28310",82.75,27.25
"28311",82.85,27.25
"28312",82.95,27.25
"28313",83.05,27.25
"28410",92.75,27.25
"28411",92.85,27.25
"28412",92.95,27.25
"28413",93.05,27.25
"28414",93.15,27.25
"28415",93.25,27.25
"28416",93.35,27.25
"28417",93.45,27.25
"28418",93.55,27.25
"28419",93.65,27.25
"28420",93.75,27.25
"28421",93.85,27.25
"28422",93.95,27.25
"28423",94.05,27.25
"28424",94.15,27.25
"28425",94.25,27.25
"28426",94.35,27.25
"28427",94.45,27.25
"28428",94.55,27.25
"28429",94.65,27.25
"28430",94.75,27.25
"28431",94.85,27.25
"28432",94.95,27.25
"28433",95.05,27.25
"28434",95.15,27.25
"28435",95.25,27.25
"28436",95.35,27.25
"28437",95.45,27.25
"28438",95.55,27.25
"28439",95.65,27.25
"28440",95.75,27.25
"28441",95.85,27.25
"28442",95.95,27.25
"28443",96.05,27.25
"28550",77.25,27.35
"28551",77.35,27.35
"28552",77.45,27.35
"28553",77.55,27.35
"28554",77.65,27.35
"28555",77.75,27.35
"28556",77.85,27.35
"28557",77.95,27.35
"28558",78.05,27.35
"28559",78.15,27.35
"28572",79.45,27.35
"28573",79.55,27.35
"28574",79.65,27.35
"28575",79.75,27.35
"28576",79.85,27.35
"28577",79.95,27.35
"28578",80.05,27.35
"28579",80.15,27.35
"28580",80.25,27.35
"28581",80.35,27.35
"28583",80.55,27.35
"28584",80.65,27.35
"28585",80.75,27.35
"28586",80.85,27.35
"28587",80.95,27.35
"28588",81.05,27.35
"28589",81.15,27.35
"28590",81.25,27.35
"28591",81.35,27.35
"28592",81.45,27.35
"28593",81.55,27.35
"28594",81.65,27.35
"28595",81.75,27.35
"28596",81.85,27.35
"28597",81.95,27.35
"28598",82.05,27.35
"28599",82.15,27.35
"28600",82.25,27.35
"28601",82.35,27.35
"28602",82.45,27.35
"28603",82.55,27.35
"28604",82.65,27.35
"28605",82.75,27.35
"28606",82.85,27.35
"28607",82.95,27.35
"28705",92.75,27.35
"28706",92.85,27.35
"28707",92.95,27.35
"28708",93.05,27.35
"28709",93.15,27.35
"28710",93.25,27.35
"28711",93.35,27.35
"28712",93.45,27.35
"28713",93.55,27.35
"28714",93.65,27.35
"28715",93.75,27.35
"28716",93.85,27.35
"28717",93.95,27.35
"28718",94.05,27.35
"28719",94.15,27.35
"28720",94.25,27.35
"28721",94.35,27.35
"28722",94.45,27.35
"28723",94.55,27.35
"28724",94.65,27.35
"28725",94.75,27.35
"28726",94.85,27.35
